,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
154,315241000,315349000,100000,100000,17269000,17377000,263395000,263395000,17377000,17377000,17100000,17100000,34477000,34477000,51846000,51954000,100000,100000,17269000,17377000,0,0,17377000,17377000,17100000,17100000,34477000,34477000,100010,8269110,100000,100000,10,8169110
184,279473000,279965000,100000,100000,1649000,1929000,263395000,263395000,1929000,14341000,12400000,200000,14329000,14541000,16078000,16570000,100000,100000,1649000,1929000,0,0,1929000,14341000,12400000,200000,14329000,14541000,100010,15901140,100000,100000,10,15801140
214,278443000,290830000,100000,100000,538000,9310000,263395000,263395000,9310000,9425000,5100000,8600000,14410000,18025000,15048000,27435000,100000,100000,538000,9310000,0,0,9310000,9425000,5100000,8600000,14410000,18025000,100010,8606010,100000,100000,10,8506010
244,288027000,552678000,100000,100000,2488000,3744000,263395000,526790000,3744000,3744000,18300000,18300000,22044000,22044000,24632000,25888000,100000,100000,2488000,3744000,0,0,3744000,3744000,18300000,18300000,22044000,22044000,100010,373010,100000,100000,10,273010
274,302615000,831298000,100000,100000,11287000,12033000,263395000,790185000,12033000,14780000,15800000,14200000,27833000,28980000,39220000,41113000,100000,100000,11287000,12033000,0,0,12033000,14780000,15800000,14200000,27833000,28980000,100010,13127100,100000,100000,10,13027100
304,311240000,575234000,100000,100000,14973000,15572000,263395000,526790000,15572000,15572000,17200000,17200000,32772000,32772000,47845000,48444000,100000,100000,14973000,15572000,0,0,15572000,15572000,17200000,17200000,32772000,32772000,100010,4815060,100000,100000,10,4715060
334,266367000,267192000,100000,100000,2872000,3697000,263395000,263395000,0,0,0,0,0,0,2972000,3797000,100000,100000,2872000,3697000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
364,272450000,536065000,100000,100000,4270000,4490000,263395000,526790000,4385000,4385000,300000,300000,4685000,4685000,9055000,9275000,100000,100000,4270000,4490000,0,0,4385000,4385000,300000,300000,4685000,4685000,100010,305020,100000,100000,10,205020
394,300583000,828767000,100000,100000,12947000,14341000,263395000,790185000,14341000,14341000,9800000,9800000,24141000,24141000,37188000,38582000,100000,100000,12947000,14341000,0,0,14341000,14341000,9800000,9800000,24141000,24141000,100010,13878080,100000,100000,10,13778080
424,281704000,282322000,100000,100000,18209000,18827000,263395000,263395000,0,0,0,0,0,0,18309000,18927000,100000,100000,18209000,18827000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
5,290236000,290956000,100000,100000,3560000,3881000,263395000,263395000,3881000,4280000,19300000,19300000,23181000,23580000,26841000,27561000,100000,100000,3560000,3881000,0,0,3881000,4280000,19300000,19300000,23181000,23580000,100010,1750020,100000,100000,10,1650020
35,303170000,304608000,100000,100000,11742000,12033000,263395000,263395000,12033000,14780000,15900000,14300000,27933000,29080000,39775000,41213000,100000,100000,11742000,12033000,0,0,12033000,14780000,15900000,14300000,27933000,29080000,100010,13582110,100000,100000,10,13482110
65,268823000,268925000,100000,100000,2514000,2616000,263395000,263395000,2514000,2514000,300000,300000,2814000,2814000,5428000,5530000,100000,100000,2514000,2616000,0,0,2514000,2514000,300000,300000,2814000,2814000,100010,100000,100000,100000,10,0
95,279067000,279463000,100000,100000,15572000,15968000,263395000,263395000,0,0,0,0,0,0,15672000,16068000,100000,100000,15572000,15968000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
125,309323000,309875000,100000,100000,14088000,14640000,263395000,263395000,14640000,14640000,17100000,17100000,31740000,31740000,45928000,46480000,100000,100000,14088000,14640000,0,0,14640000,14640000,17100000,17100000,31740000,31740000,100010,7960110,100000,100000,10,7860110
155,315506000,315533000,100000,100000,17242000,17269000,263395000,263395000,17269000,17269000,17500000,17500000,34769000,34769000,52111000,52138000,100000,100000,17242000,17269000,0,0,17269000,17269000,17500000,17500000,34769000,34769000,100010,8485100,100000,100000,10,8385100
185,281280000,281409000,100000,100000,1478000,1607000,263395000,263395000,1607000,1607000,14700000,14700000,16307000,16307000,17885000,18014000,100000,100000,1478000,1607000,0,0,1607000,1607000,14700000,14700000,16307000,16307000,100010,12226070,100000,100000,10,12126070
215,290245000,291368000,100000,100000,9425000,9757000,263395000,263395000,9425000,17816000,7900000,300000,17325000,18116000,26850000,27973000,100000,100000,9425000,9757000,0,0,9425000,17816000,7900000,300000,17325000,18116000,100010,13053060,100000,100000,10,12953060
245,289095000,1344940000,100000,100000,2215000,4385000,263395000,1316975000,4385000,4280000,19000000,19200000,23385000,23480000,25700000,27965000,100000,100000,2215000,4385000,0,0,4385000,4280000,19000000,19200000,23385000,23480000,100010,1240020,100000,100000,10,1140020
275,274439000,275026000,100000,100000,10944000,11531000,263395000,263395000,0,0,0,0,0,0,11044000,11631000,100000,100000,10944000,11531000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
305,297535000,827364000,100000,100000,15370000,16170000,263395000,790185000,16170000,18209000,2500000,2700000,18670000,20909000,34140000,37179000,100000,100000,15370000,16170000,0,0,16170000,18209000,2500000,2700000,18670000,20909000,100010,5212070,100000,100000,10,5112070
335,278868000,542628000,100000,100000,1104000,1469000,263395000,526790000,1469000,1469000,12800000,12800000,14269000,14269000,15473000,15838000,100000,100000,1104000,1469000,0,0,1469000,1469000,12800000,12800000,14269000,14269000,100010,11920050,100000,100000,10,11820050
365,279463000,543549000,100000,100000,15968000,16659000,263395000,526790000,0,0,0,0,0,0,16068000,16759000,100000,100000,15968000,16659000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
395,274558000,274764000,100000,100000,11063000,11269000,263395000,263395000,0,0,0,0,0,0,11163000,11369000,100000,100000,11063000,11269000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
425,286808000,1087030000,100000,100000,538000,10575000,263395000,1053580000,10575000,10575000,12200000,12200000,22775000,22775000,23413000,33450000,100000,100000,538000,10575000,0,0,10575000,10575000,12200000,12200000,22775000,22775000,100010,5107090,100000,100000,10,5007090
6,290160000,290890000,100000,100000,3560000,3905000,263395000,263395000,3905000,4490000,19200000,19000000,23105000,23490000,26765000,27495000,100000,100000,3560000,3905000,0,0,3905000,4490000,19200000,19000000,23105000,23490000,100010,1750020,100000,100000,10,1650020
36,308195000,308689000,100000,100000,12453000,12947000,263395000,263395000,12947000,12947000,19300000,19300000,32247000,32247000,44800000,45294000,100000,100000,12453000,12947000,0,0,12947000,12947000,19300000,19300000,32247000,32247000,100010,14293120,100000,100000,10,14193120
66,287014000,287823000,100000,100000,1705000,2514000,263395000,263395000,2514000,2514000,19300000,19300000,21814000,21814000,23619000,24428000,100000,100000,1705000,2514000,0,0,2514000,2514000,19300000,19300000,21814000,21814000,100010,152010,100000,100000,10,52010
96,307530000,308355000,100000,100000,13955000,14780000,263395000,263395000,14780000,14780000,15300000,15300000,30080000,30080000,44135000,44960000,100000,100000,13955000,14780000,0,0,14780000,14780000,15300000,15300000,30080000,30080000,100010,15487120,100000,100000,10,15387120
126,307622000,308783000,100000,100000,12979000,13748000,263395000,263395000,13748000,14640000,17400000,16900000,31148000,31540000,44227000,45388000,100000,100000,12979000,13748000,0,0,13748000,14640000,17400000,16900000,31148000,31540000,100010,14556110,100000,100000,10,14456110
156,315392000,315579000,100000,100000,17055000,17242000,263395000,263395000,17242000,17242000,17600000,17600000,34842000,34842000,51997000,52184000,100000,100000,17055000,17242000,0,0,17242000,17242000,17600000,17600000,34842000,34842000,100010,8298090,100000,100000,10,8198090
186,272512000,272779000,100000,100000,1225000,1492000,263395000,263395000,1492000,1492000,6300000,6300000,7792000,7792000,9117000,9384000,100000,100000,1225000,1492000,0,0,1492000,1492000,6300000,6300000,7792000,7792000,100010,925010,100000,100000,10,825010
216,295009000,295071000,100000,100000,9757000,9819000,263395000,263395000,9757000,9757000,12000000,12000000,21757000,21757000,31614000,31676000,100000,100000,9757000,9819000,0,0,9757000,9757000,12000000,12000000,21757000,21757000,100010,11191060,100000,100000,10,11091060
246,284953000,548676000,100000,100000,915000,1243000,263395000,526790000,1243000,1243000,19300000,19300000,20543000,20543000,21558000,21886000,100000,100000,915000,1243000,0,0,1243000,1243000,19300000,19300000,20543000,20543000,100010,11663040,100000,100000,10,11563040
276,299924000,829193000,100000,100000,10944000,11585000,263395000,790185000,11585000,13723000,13900000,13600000,25485000,27323000,36529000,39008000,100000,100000,10944000,11585000,0,0,11585000,13723000,13900000,13600000,25485000,27323000,100010,2238040,100000,100000,10,2138040
306,306991000,835045000,100000,100000,13516000,14780000,263395000,790185000,14780000,14780000,15200000,15200000,29980000,29980000,43596000,44860000,100000,100000,13516000,14780000,0,0,14780000,14780000,15200000,15200000,29980000,29980000,100010,15048110,100000,100000,10,14948110
336,288708000,1080016000,100000,100000,445000,1568000,263395000,1053580000,1568000,1568000,23200000,23200000,24768000,24768000,25313000,26436000,100000,100000,445000,1568000,0,0,1568000,1568000,23200000,23200000,24768000,24768000,100010,11261040,100000,100000,10,11161040
366,279067000,543183000,100000,100000,15572000,16293000,263395000,526790000,0,0,0,0,0,0,15672000,16393000,100000,100000,15572000,16293000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
396,281389000,1087490000,100000,100000,915000,11269000,263395000,1053580000,10979000,14341000,6000000,8200000,16979000,22541000,17994000,33910000,100000,100000,915000,11269000,0,0,10979000,14341000,6000000,8200000,16979000,22541000,100010,4111060,100000,100000,10,4011060
426,266775000,266916000,100000,100000,3280000,3421000,263395000,263395000,0,0,0,0,0,0,3380000,3521000,100000,100000,3280000,3421000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
7,290540000,291365000,100000,100000,3560000,4385000,263395000,263395000,4385000,4385000,19100000,19100000,23485000,23485000,27145000,27970000,100000,100000,3560000,4385000,0,0,4385000,4385000,19100000,19100000,23485000,23485000,100010,1718020,100000,100000,10,1618020
37,304831000,305758000,100000,100000,12453000,12983000,263395000,263395000,12983000,14780000,15900000,14500000,28883000,29280000,41436000,42363000,100000,100000,12453000,12983000,0,0,12983000,14780000,15900000,14500000,28883000,29280000,100010,14293120,100000,100000,10,14193120
67,287168000,288027000,100000,100000,1757000,2616000,263395000,263395000,2616000,2616000,19300000,19300000,21916000,21916000,23773000,24632000,100000,100000,1757000,2616000,0,0,2616000,2616000,19300000,19300000,21916000,21916000,100010,152010,100000,100000,10,52010
97,295350000,295695000,100000,100000,13955000,14300000,263395000,263395000,14300000,14300000,3600000,3600000,17900000,17900000,31955000,32300000,100000,100000,13955000,14300000,0,0,14300000,14300000,3600000,3600000,17900000,17900000,100010,6686090,100000,100000,10,6586090
127,298842000,300215000,100000,100000,12368000,12979000,263395000,263395000,12979000,14341000,10000000,9400000,22979000,23741000,35447000,36820000,100000,100000,12368000,12979000,0,0,12979000,14341000,10000000,9400000,22979000,23741000,100010,13945100,100000,100000,10,13845100
157,314774000,316205000,100000,100000,15624000,17055000,263395000,263395000,17055000,17055000,18600000,18600000,35655000,35655000,51379000,52810000,100000,100000,15624000,17055000,0,0,17055000,17055000,18600000,18600000,35655000,35655000,100010,6867080,100000,100000,10,6767080
187,286486000,286689000,100000,100000,1844000,2047000,263395000,263395000,2047000,2047000,19100000,19100000,21147000,21147000,23091000,23294000,100000,100000,1844000,2047000,0,0,2047000,2047000,19100000,19100000,21147000,21147000,100010,12592080,100000,100000,10,12492080
217,274552000,283833000,100000,100000,538000,9819000,263395000,263395000,9819000,9819000,700000,700000,10519000,10519000,11157000,20438000,100000,100000,538000,9819000,0,0,9819000,9819000,700000,700000,10519000,10519000,100010,100000,100000,100000,10,0
247,279710000,547409000,100000,100000,915000,1200000,263395000,526790000,1200000,2119000,14100000,17200000,15300000,19319000,16315000,20619000,100000,100000,915000,1200000,0,0,1200000,2119000,14100000,17200000,15300000,19319000,100010,14906080,100000,100000,10,14806080
277,274703000,274850000,100000,100000,11208000,11355000,263395000,263395000,0,0,0,0,0,0,11308000,11455000,100000,100000,11208000,11355000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
307,307333000,839306000,100000,100000,12983000,14341000,263395000,790185000,13955000,14780000,16900000,19900000,30855000,34680000,43938000,49121000,100000,100000,12983000,14341000,0,0,13955000,14780000,16900000,19900000,30855000,34680000,100010,14823130,100000,100000,10,14723130
337,264599000,264894000,100000,100000,1104000,1399000,263395000,263395000,0,0,0,0,0,0,1204000,1499000,100000,100000,1104000,1399000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
367,280154000,808403000,100000,100000,16659000,18118000,263395000,790185000,0,0,0,0,0,0,16759000,18218000,100000,100000,16659000,18118000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
397,296470000,823799000,100000,100000,10718000,11257000,263395000,790185000,11257000,11257000,11000000,11000000,22257000,22257000,33075000,33614000,100000,100000,10718000,11257000,0,0,11257000,11257000,11000000,11000000,22257000,22257000,100010,11950060,100000,100000,10,11850060
427,283445000,2416495000,100000,100000,0,10718000,263395000,2370555000,1050000,2322000,18900000,32800000,19950000,35122000,20050000,45940000,100000,100000,0,10718000,0,0,1050000,2322000,18900000,32800000,19950000,35122000,100010,4011050,100000,100000,10,3911050
8,285111000,285381000,100000,100000,973000,1243000,263395000,263395000,1243000,1243000,19400000,19400000,20643000,20643000,21716000,21986000,100000,100000,973000,1243000,0,0,1243000,1243000,19400000,19400000,20643000,20643000,100010,11721050,100000,100000,10,11621050
38,297927000,299014000,100000,100000,12453000,12979000,263395000,263395000,12979000,14640000,9000000,7900000,21979000,22540000,34532000,35619000,100000,100000,12453000,12979000,0,0,12979000,14640000,9000000,7900000,21979000,22540000,100010,13280070,100000,100000,10,13180070
68,266111000,266775000,100000,100000,2616000,3280000,263395000,263395000,0,0,0,0,0,0,2716000,3380000,100000,100000,2616000,3280000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
98,307966000,308405000,100000,100000,13516000,13955000,263395000,263395000,13955000,13955000,17000000,17000000,30955000,30955000,44571000,45010000,100000,100000,13516000,13955000,0,0,13955000,13955000,17000000,17000000,30955000,30955000,100010,15356140,100000,100000,10,15256140
128,300546000,301339000,100000,100000,12979000,13772000,263395000,263395000,13772000,13772000,10300000,10300000,24072000,24072000,37151000,37944000,100000,100000,12979000,13772000,0,0,13772000,13772000,10300000,10300000,24072000,24072000,100010,14556110,100000,100000,10,14456110
158,298800000,299095000,100000,100000,17055000,17350000,263395000,263395000,17350000,17350000,900000,900000,18250000,18250000,35405000,35700000,100000,100000,17055000,17350000,0,0,17350000,17350000,900000,900000,18250000,18250000,100010,2371060,100000,100000,10,2271060
