,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
63,127936000,129178000,100000,100000,0,1184000,100652000,100652000,1184000,2242000,26000000,25000000,27184000,27242000,27284000,28526000,100000,100000,0,1184000,0,0,1184000,2242000,26000000,25000000,27184000,27242000,100010,1158020,100000,100000,10,1058020
93,132028000,233640000,100000,100000,2658000,3618000,100652000,201304000,3618000,3618000,25000000,25000000,28618000,28618000,31376000,32336000,100000,100000,2658000,3618000,0,0,3618000,3618000,25000000,25000000,28618000,28618000,100010,2758020,100000,100000,10,2658020
4,102749000,103383000,100000,100000,1997000,2631000,100652000,100652000,0,0,0,0,0,0,2097000,2731000,100000,100000,1997000,2631000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
34,151953000,153455000,100000,100000,4525000,4676000,100652000,100652000,4676000,5027000,42000000,43000000,46676000,48027000,51301000,52803000,100000,100000,4525000,4676000,0,0,4676000,5027000,42000000,43000000,46676000,48027000,100010,1950020,100000,100000,10,1850020
64,127648000,135459000,100000,100000,0,896000,100652000,100652000,896000,8811000,26000000,25000000,26896000,33811000,26996000,34807000,100000,100000,0,896000,0,0,896000,8811000,26000000,25000000,26896000,33811000,100010,8015040,100000,100000,10,7915040
94,147510000,450784000,100000,100000,1928000,3246000,100652000,402608000,2830000,2830000,42000000,42000000,44830000,44830000,46858000,48176000,100000,100000,1928000,3246000,0,0,2830000,2830000,42000000,42000000,44830000,44830000,100010,7433050,100000,100000,10,7333050
5,139694000,140642000,100000,100000,1997000,2945000,100652000,100652000,2945000,2945000,34000000,34000000,36945000,36945000,39042000,39990000,100000,100000,1997000,2945000,0,0,2945000,2945000,34000000,34000000,36945000,36945000,100010,6260010,100000,100000,10,6160010
35,154497000,154742000,100000,100000,4750000,4995000,100652000,100652000,4995000,4995000,44000000,44000000,48995000,48995000,53845000,54090000,100000,100000,4750000,4995000,0,0,4995000,4995000,44000000,44000000,48995000,48995000,100010,1512010,100000,100000,10,1412010
65,102749000,103146000,100000,100000,1997000,2394000,100652000,100652000,0,0,0,0,0,0,2097000,2494000,100000,100000,1997000,2394000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
95,103946000,305718000,100000,100000,3194000,3662000,100652000,301956000,0,0,0,0,0,0,3294000,3762000,100000,100000,3194000,3662000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
6,137991000,138236000,100000,100000,1997000,2242000,100652000,100652000,2242000,2242000,33000000,33000000,35242000,35242000,37339000,37584000,100000,100000,1997000,2242000,0,0,2242000,2242000,33000000,33000000,35242000,35242000,100010,2097020,100000,100000,10,1997020
36,115186000,116566000,100000,100000,5027000,6407000,100652000,100652000,6407000,6407000,3000000,3000000,9407000,9407000,14534000,15914000,100000,100000,5027000,6407000,0,0,6407000,6407000,3000000,3000000,9407000,9407000,100010,451010,100000,100000,10,351010
66,139591000,241528000,100000,100000,1997000,2842000,100652000,201304000,2842000,3282000,34000000,34000000,36842000,37282000,38939000,40224000,100000,100000,1997000,2842000,0,0,2842000,3282000,34000000,34000000,36842000,37282000,100010,540010,100000,100000,10,440010
96,136351000,541861000,100000,100000,3194000,6096000,100652000,503260000,5405000,5405000,27000000,27000000,32405000,32405000,35699000,38601000,100000,100000,3194000,6096000,0,0,5405000,5405000,27000000,27000000,32405000,32405000,100010,7377050,100000,100000,10,7277050
7,129933000,130991000,100000,100000,1184000,1997000,100652000,100652000,1997000,2242000,26000000,26000000,27997000,28242000,29281000,30339000,100000,100000,1184000,1997000,0,0,1997000,2242000,26000000,26000000,27997000,28242000,100010,7208020,100000,100000,10,7108020
37,114774000,114806000,100000,100000,4995000,5027000,100652000,100652000,5027000,5027000,4000000,4000000,9027000,9027000,14122000,14154000,100000,100000,4995000,5027000,0,0,5027000,5027000,4000000,4000000,9027000,9027000,100010,345010,100000,100000,10,245010
67,137586000,642607000,100000,100000,1184000,2945000,100652000,603912000,2650000,2650000,33000000,33000000,35650000,35650000,36934000,38695000,100000,100000,1184000,2945000,0,0,2650000,2650000,33000000,33000000,35650000,35650000,100010,6260010,100000,100000,10,6160010
97,104105000,104414000,100000,100000,3353000,3662000,100652000,100652000,0,0,0,0,0,0,3453000,3762000,100000,100000,3353000,3662000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
8,117642000,118228000,100000,100000,2945000,3194000,100652000,100652000,2945000,3282000,11000000,11000000,13945000,14282000,16990000,17576000,100000,100000,2945000,3194000,0,0,2945000,3282000,11000000,11000000,13945000,14282000,100010,1398020,100000,100000,10,1298020
38,156154000,157566000,100000,100000,4995000,6407000,100652000,100652000,6407000,6407000,44000000,44000000,50407000,50407000,55502000,56914000,100000,100000,4995000,6407000,0,0,6407000,6407000,44000000,44000000,50407000,50407000,100010,1177020,100000,100000,10,1077020
68,102749000,103383000,100000,100000,1997000,2631000,100652000,100652000,0,0,0,0,0,0,2097000,2731000,100000,100000,1997000,2631000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
98,147338000,551396000,100000,100000,2068000,3518000,100652000,503260000,3518000,3518000,41000000,41000000,44518000,44518000,46686000,48136000,100000,100000,2068000,3518000,0,0,3518000,3518000,41000000,41000000,44518000,44518000,100010,6338040,100000,100000,10,6238040
9,120508000,126374000,100000,100000,2945000,8811000,100652000,100652000,8811000,8811000,8000000,8000000,16811000,16811000,19856000,25722000,100000,100000,2945000,8811000,0,0,8811000,8811000,8000000,8000000,16811000,16811000,100010,1398020,100000,100000,10,1298020
39,102820000,103116000,100000,100000,2068000,2364000,100652000,100652000,0,0,0,0,0,0,2168000,2464000,100000,100000,2068000,2364000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
69,118560000,427330000,100000,100000,1997000,8811000,100652000,402608000,8811000,8811000,7000000,7000000,15811000,15811000,17908000,24722000,100000,100000,1997000,8811000,0,0,8811000,8811000,7000000,7000000,15811000,15811000,100010,732020,100000,100000,10,632020
99,146835000,352222000,100000,100000,0,4083000,100652000,301956000,4083000,4083000,42000000,42000000,46083000,46083000,46183000,50266000,100000,100000,0,4083000,0,0,4083000,4083000,42000000,42000000,46083000,46083000,100010,5505060,100000,100000,10,5405060
10,117979000,118316000,100000,100000,2945000,3282000,100652000,100652000,3282000,3282000,11000000,11000000,14282000,14282000,17327000,17664000,100000,100000,2945000,3282000,0,0,3282000,3282000,11000000,11000000,14282000,14282000,100010,985020,100000,100000,10,885020
40,136014000,137140000,100000,100000,2068000,3194000,100652000,100652000,3194000,3194000,30000000,30000000,33194000,33194000,35362000,36488000,100000,100000,2068000,3194000,0,0,3194000,3194000,30000000,30000000,33194000,33194000,100010,100000,100000,100000,10,0
70,103497000,210215000,100000,100000,2745000,8811000,100652000,201304000,0,0,0,0,0,0,2845000,8911000,100000,100000,2745000,8811000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
100,126675000,330557000,100000,100000,3518000,6096000,100652000,301956000,5405000,5405000,17000000,17000000,22405000,22405000,26023000,28601000,100000,100000,3518000,6096000,0,0,5405000,5405000,17000000,17000000,22405000,22405000,100010,1546020,100000,100000,10,1446020
11,151308000,157374000,100000,100000,2745000,8811000,100652000,100652000,8811000,8811000,39000000,39000000,47811000,47811000,50656000,56722000,100000,100000,2745000,8811000,0,0,8811000,8811000,39000000,39000000,47811000,47811000,100010,2845040,100000,100000,10,2745040
41,131441000,138631000,100000,100000,1621000,2068000,100652000,100652000,2068000,8811000,27000000,27000000,29068000,35811000,30789000,37979000,100000,100000,1621000,2068000,0,0,2068000,8811000,27000000,27000000,29068000,35811000,100010,6843020,100000,100000,10,6743020
71,141684000,242968000,100000,100000,2650000,3282000,100652000,201304000,3282000,3282000,35000000,35000000,38282000,38282000,41032000,41664000,100000,100000,2650000,3282000,0,0,3282000,3282000,35000000,35000000,38282000,38282000,100010,766010,100000,100000,10,666010
101,127613000,331495000,100000,100000,3518000,6096000,100652000,301956000,5343000,5343000,18000000,18000000,23343000,23343000,26961000,29539000,100000,100000,3518000,6096000,0,0,5343000,5343000,18000000,18000000,23343000,23343000,100010,7143040,100000,100000,10,7043040
12,142876000,143316000,100000,100000,2842000,3282000,100652000,100652000,3282000,3282000,36000000,36000000,39282000,39282000,42224000,42664000,100000,100000,2842000,3282000,0,0,3282000,3282000,36000000,36000000,39282000,39282000,100010,1651030,100000,100000,10,1551030
42,119062000,119236000,100000,100000,2068000,2242000,100652000,100652000,2242000,2242000,14000000,14000000,16242000,16242000,18410000,18584000,100000,100000,2068000,2242000,0,0,2242000,2242000,14000000,14000000,16242000,16242000,100010,6843020,100000,100000,10,6743020
72,117436000,218528000,100000,100000,2842000,3282000,100652000,201304000,2842000,2842000,11000000,11000000,13842000,13842000,16784000,17224000,100000,100000,2842000,3282000,0,0,2842000,2842000,11000000,11000000,13842000,13842000,100010,985020,100000,100000,10,885020
102,104270000,206809000,100000,100000,3518000,5405000,100652000,201304000,0,0,0,0,0,0,3618000,5505000,100000,100000,3518000,5405000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
13,103497000,103577000,100000,100000,2745000,2825000,100652000,100652000,0,0,0,0,0,0,2845000,2925000,100000,100000,2745000,2825000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
43,149240000,149412000,100000,100000,2658000,2830000,100652000,100652000,2830000,2830000,43000000,43000000,45830000,45830000,48588000,48760000,100000,100000,2658000,2830000,0,0,2830000,2830000,43000000,43000000,45830000,45830000,100010,8163050,100000,100000,10,8063050
73,148631000,457330000,100000,100000,2068000,8811000,100652000,402608000,8811000,8811000,37000000,37000000,45811000,45811000,47979000,54722000,100000,100000,2068000,8811000,0,0,8811000,8811000,37000000,37000000,45811000,45811000,100010,2168030,100000,100000,10,2068030
103,129716000,238283000,100000,100000,896000,2068000,100652000,201304000,2068000,8811000,26000000,26000000,28068000,34811000,29064000,36979000,100000,100000,896000,2068000,0,0,2068000,8811000,26000000,26000000,28068000,34811000,100010,6843020,100000,100000,10,6743020
14,140565000,142308000,100000,100000,2068000,2745000,100652000,100652000,2745000,8811000,35000000,30000000,37745000,38811000,39913000,41656000,100000,100000,2068000,2745000,0,0,2745000,8811000,35000000,30000000,37745000,38811000,100010,6166010,100000,100000,10,6066010
44,126608000,127338000,100000,100000,1928000,2658000,100652000,100652000,1928000,1928000,22000000,22000000,23928000,23928000,25956000,26686000,100000,100000,1928000,2658000,0,0,1928000,1928000,22000000,22000000,23928000,23928000,100010,2255010,100000,100000,10,2155010
74,103497000,103577000,100000,100000,2745000,2825000,100652000,100652000,0,0,0,0,0,0,2845000,2925000,100000,100000,2745000,2825000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
104,113817000,216391000,100000,100000,1997000,2242000,100652000,201304000,2068000,2745000,9000000,10000000,11068000,12745000,13165000,15087000,100000,100000,1997000,2242000,0,0,2068000,2745000,9000000,10000000,11068000,12745000,100010,1385020,100000,100000,10,1285020
15,116242000,119757000,100000,100000,2745000,3194000,100652000,100652000,2745000,8811000,10000000,7000000,12745000,15811000,15590000,19105000,100000,100000,2745000,3194000,0,0,2745000,8811000,10000000,7000000,12745000,15811000,100010,6166010,100000,100000,10,6066010
45,130507000,132037000,100000,100000,2097000,2658000,100652000,100652000,2658000,5627000,25000000,23000000,27658000,28627000,29855000,31385000,100000,100000,2097000,2658000,0,0,2658000,5627000,25000000,23000000,27658000,28627000,100010,7602060,100000,100000,10,7502060
75,105445000,105729000,100000,100000,4693000,4977000,100652000,100652000,0,0,0,0,0,0,4793000,5077000,100000,100000,4693000,4977000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
105,153997000,357779000,100000,100000,3618000,6096000,100652000,301956000,5627000,5627000,44000000,44000000,49627000,49627000,53345000,55823000,100000,100000,3618000,6096000,0,0,5627000,5627000,44000000,44000000,49627000,49627000,100010,3718040,100000,100000,10,3618040
16,105445000,105729000,100000,100000,4693000,4977000,100652000,100652000,0,0,0,0,0,0,4793000,5077000,100000,100000,4693000,4977000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
46,104105000,104414000,100000,100000,3353000,3662000,100652000,100652000,0,0,0,0,0,0,3453000,3762000,100000,100000,3353000,3662000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
76,105502000,206399000,100000,100000,4750000,4995000,100652000,201304000,0,0,0,0,0,0,4850000,5095000,100000,100000,4750000,4995000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
106,111918000,214127000,100000,100000,4083000,5627000,100652000,201304000,4083000,6096000,3000000,1000000,7083000,7096000,11266000,12823000,100000,100000,4083000,5627000,0,0,4083000,6096000,3000000,1000000,7083000,7096000,100010,6253010,100000,100000,10,6153010
17,113692000,113717000,100000,100000,4970000,4995000,100652000,100652000,4970000,4970000,3000000,3000000,7970000,7970000,13040000,13065000,100000,100000,4970000,4995000,0,0,4970000,4970000,3000000,3000000,7970000,7970000,100010,100000,100000,100000,10,0
47,149299000,149458000,100000,100000,3194000,3353000,100652000,100652000,3353000,3353000,42000000,42000000,45353000,45353000,48647000,48806000,100000,100000,3194000,3353000,0,0,3353000,3353000,42000000,42000000,45353000,45353000,100010,100000,100000,100000,10,0
77,160752000,363396000,100000,100000,2830000,4170000,100652000,301956000,4170000,4170000,53000000,53000000,57170000,57170000,60100000,61440000,100000,100000,2830000,4170000,0,0,4170000,4170000,53000000,53000000,57170000,57170000,100010,7194030,100000,100000,10,7094030
107,109307000,213658000,100000,100000,1928000,5627000,100652000,201304000,5627000,5627000,1000000,1000000,6627000,6627000,8655000,12354000,100000,100000,1928000,5627000,0,0,5627000,5627000,1000000,1000000,6627000,6627000,100010,100000,100000,100000,10,0
18,154472000,154692000,100000,100000,4750000,4970000,100652000,100652000,4970000,4970000,44000000,44000000,48970000,48970000,53820000,54040000,100000,100000,4750000,4970000,0,0,4970000,4970000,44000000,44000000,48970000,48970000,100010,100000,100000,100000,10,0
48,111458000,111623000,100000,100000,3353000,3518000,100652000,100652000,3353000,3353000,4000000,4000000,7353000,7353000,10806000,10971000,100000,100000,3353000,3518000,0,0,3353000,3353000,4000000,4000000,7353000,7353000,100010,100000,100000,100000,10,0
78,133935000,235454000,100000,100000,2658000,3525000,100652000,201304000,3525000,3525000,27000000,27000000,30525000,30525000,33283000,34150000,100000,100000,2658000,3525000,0,0,3525000,3525000,27000000,27000000,30525000,30525000,100010,3429020,100000,100000,10,3329020
108,128402000,231689000,100000,100000,992000,2658000,100652000,201304000,2658000,5627000,24000000,22000000,26658000,27627000,27750000,30385000,100000,100000,992000,2658000,0,0,2658000,5627000,24000000,22000000,26658000,27627000,100010,6497070,100000,100000,10,6397070
19,162540000,163092000,100000,100000,3618000,4170000,100652000,100652000,4170000,4170000,54000000,54000000,58170000,58170000,61888000,62440000,100000,100000,3618000,4170000,0,0,4170000,4170000,54000000,54000000,58170000,58170000,100010,7236030,100000,100000,10,7136030
49,149464000,149788000,100000,100000,3194000,3518000,100652000,100652000,3518000,3518000,42000000,42000000,45518000,45518000,48812000,49136000,100000,100000,3194000,3518000,0,0,3518000,3518000,42000000,42000000,45518000,45518000,100010,5391060,100000,100000,10,5291060
79,111244000,413872000,100000,100000,3246000,3918000,100652000,402608000,3246000,3246000,4000000,4000000,7246000,7246000,10592000,11264000,100000,100000,3246000,3918000,0,0,3246000,3246000,4000000,4000000,7246000,7246000,100010,100000,100000,100000,10,0
109,126849000,230128000,100000,100000,0,2097000,100652000,201304000,2097000,5627000,24000000,21000000,26097000,26627000,26197000,28824000,100000,100000,0,2097000,0,0,2097000,5627000,24000000,21000000,26097000,26627000,100010,6196050,100000,100000,10,6096050
20,133200000,133988000,100000,100000,2830000,3618000,100652000,100652000,3618000,3618000,26000000,26000000,29618000,29618000,32548000,33336000,100000,100000,2830000,3618000,0,0,3618000,3618000,26000000,26000000,29618000,29618000,100010,2930030,100000,100000,10,2830030
50,134366000,136944000,100000,100000,3518000,6096000,100652000,100652000,6096000,6096000,24000000,24000000,30096000,30096000,33714000,36292000,100000,100000,3518000,6096000,0,0,6096000,6096000,24000000,24000000,30096000,30096000,100010,5715060,100000,100000,10,5615060
80,104277000,205322000,100000,100000,3525000,3918000,100652000,201304000,0,0,0,0,0,0,3625000,4018000,100000,100000,3525000,3918000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
110,126936000,455286000,100000,100000,0,1928000,100652000,402608000,1184000,2650000,25000000,48000000,26184000,50650000,26284000,52678000,100000,100000,0,1928000,0,0,1184000,2650000,25000000,48000000,26184000,50650000,100010,5192050,100000,100000,10,5092050
21,122895000,123775000,100000,100000,3525000,3618000,100652000,100652000,3618000,5405000,15000000,14000000,18618000,19405000,22243000,23123000,100000,100000,3525000,3618000,0,0,3618000,5405000,15000000,14000000,18618000,19405000,100010,7746040,100000,100000,10,7646040
51,137675000,139562000,100000,100000,3518000,5405000,100652000,100652000,5405000,5405000,28000000,28000000,33405000,33405000,37023000,38910000,100000,100000,3518000,5405000,0,0,5405000,5405000,28000000,28000000,33405000,33405000,100010,100000,100000,100000,10,0
81,104277000,508110000,100000,100000,3525000,4750000,100652000,503260000,0,0,0,0,0,0,3625000,4850000,100000,100000,3525000,4750000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
111,127749000,230643000,100000,100000,0,1997000,100652000,201304000,1997000,2242000,25000000,25000000,26997000,27242000,27097000,29339000,100000,100000,0,1997000,0,0,1997000,2242000,25000000,25000000,26997000,27242000,100010,345010,100000,100000,10,245010
22,135656000,136244000,100000,100000,2658000,3246000,100652000,100652000,3246000,3246000,29000000,29000000,32246000,32246000,35004000,35592000,100000,100000,2658000,3246000,0,0,3246000,3246000,29000000,29000000,32246000,32246000,100010,8163050,100000,100000,10,8063050
52,137613000,139438000,100000,100000,3518000,5343000,100652000,100652000,5343000,5343000,28000000,28000000,33343000,33343000,36961000,38786000,100000,100000,3518000,5343000,0,0,5343000,5343000,28000000,28000000,33343000,33343000,100010,100000,100000,100000,10,0
82,104670000,205943000,100000,100000,3918000,4539000,100652000,201304000,0,0,0,0,0,0,4018000,4639000,100000,100000,3918000,4539000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
112,127373000,236836000,100000,100000,0,1621000,100652000,201304000,1621000,8811000,25000000,25000000,26621000,33811000,26721000,35532000,100000,100000,0,1621000,0,0,1621000,8811000,25000000,25000000,26621000,33811000,100010,7290030,100000,100000,10,7190030
23,135523000,135802000,100000,100000,3246000,3525000,100652000,100652000,3525000,3525000,28000000,28000000,31525000,31525000,34871000,35150000,100000,100000,3246000,3525000,0,0,3525000,3525000,28000000,28000000,31525000,31525000,100010,4017030,100000,100000,10,3917030
53,149763000,151918000,100000,100000,1928000,4083000,100652000,100652000,4083000,4083000,43000000,43000000,47083000,47083000,49111000,51266000,100000,100000,1928000,4083000,0,0,4083000,4083000,43000000,43000000,47083000,47083000,100010,7433050,100000,100000,10,7333050
83,104974000,206097000,100000,100000,4222000,4693000,100652000,201304000,0,0,0,0,0,0,4322000,4793000,100000,100000,4222000,4693000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
24,143195000,143588000,100000,100000,3525000,3918000,100652000,100652000,3918000,3918000,35000000,35000000,38918000,38918000,42543000,42936000,100000,100000,3525000,3918000,0,0,3918000,3918000,35000000,35000000,38918000,38918000,100010,100000,100000,100000,10,0
54,126680000,128608000,100000,100000,0,1928000,100652000,100652000,1928000,1928000,24000000,24000000,25928000,25928000,26028000,27956000,100000,100000,0,1928000,0,0,1928000,1928000,24000000,24000000,25928000,25928000,100010,6196050,100000,100000,10,6096050
84,105291000,206381000,100000,100000,4539000,4977000,100652000,201304000,0,0,0,0,0,0,4639000,5077000,100000,100000,4539000,4977000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
25,143027000,143252000,100000,100000,3525000,3750000,100652000,100652000,3750000,3750000,35000000,35000000,38750000,38750000,42375000,42600000,100000,100000,3525000,3750000,0,0,3750000,3750000,35000000,35000000,38750000,38750000,100010,100000,100000,100000,10,0
55,132018000,133944000,100000,100000,4170000,6096000,100652000,100652000,6096000,6096000,21000000,21000000,27096000,27096000,31366000,33292000,100000,100000,4170000,6096000,0,0,6096000,6096000,21000000,21000000,27096000,27096000,100010,3492020,100000,100000,10,3392020
85,152304000,354110000,100000,100000,4525000,5027000,100652000,301956000,5027000,5027000,42000000,42000000,47027000,47027000,51652000,52154000,100000,100000,4525000,5027000,0,0,5027000,5027000,42000000,42000000,47027000,47027000,100010,1599010,100000,100000,10,1499010
26,120252000,120420000,100000,100000,3750000,3918000,100652000,100652000,3750000,3750000,12000000,12000000,15750000,15750000,19600000,19768000,100000,100000,3750000,3918000,0,0,3750000,3750000,12000000,12000000,15750000,15750000,100010,100000,100000,100000,10,0
56,129562000,130253000,100000,100000,5405000,6096000,100652000,100652000,5405000,5405000,18000000,18000000,23405000,23405000,28910000,29601000,100000,100000,5405000,6096000,0,0,5405000,5405000,18000000,18000000,23405000,23405000,100010,7699030,100000,100000,10,7599030
86,152665000,455698000,100000,100000,3918000,4995000,100652000,402608000,4995000,4995000,43000000,43000000,47995000,47995000,52013000,53090000,100000,100000,3918000,4995000,0,0,4995000,4995000,43000000,43000000,47995000,47995000,100010,1512010,100000,100000,10,1412010
27,104670000,104974000,100000,100000,3918000,4222000,100652000,100652000,0,0,0,0,0,0,4018000,4322000,100000,100000,3918000,4222000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
57,130438000,130500000,100000,100000,5343000,5405000,100652000,100652000,5343000,5343000,19000000,19000000,24343000,24343000,29786000,29848000,100000,100000,5343000,5405000,0,0,5343000,5343000,19000000,19000000,24343000,24343000,100010,8562040,100000,100000,10,8462040
87,113835000,316870000,100000,100000,4676000,6407000,100652000,301956000,6407000,6407000,2000000,2000000,8407000,8407000,13183000,14914000,100000,100000,4676000,6407000,0,0,6407000,6407000,2000000,2000000,8407000,8407000,100010,100000,100000,100000,10,0
28,150195000,151304000,100000,100000,3918000,4525000,100652000,100652000,4525000,5027000,41000000,41000000,45525000,46027000,49543000,50652000,100000,100000,3918000,4525000,0,0,4525000,5027000,41000000,41000000,45525000,46027000,100010,602020,100000,100000,10,502020
58,129269000,137184000,100000,100000,896000,1621000,100652000,100652000,1621000,8811000,26000000,26000000,27621000,34811000,28617000,36532000,100000,100000,896000,1621000,0,0,1621000,8811000,26000000,26000000,27621000,34811000,100010,7290030,100000,100000,10,7190030
88,150346000,252107000,100000,100000,3918000,4676000,100652000,201304000,4676000,5027000,41000000,41000000,45676000,46027000,49694000,50803000,100000,100000,3918000,4676000,0,0,4676000,5027000,41000000,41000000,45676000,46027000,100010,451010,100000,100000,10,351010
29,150420000,152909000,100000,100000,3918000,4750000,100652000,100652000,4750000,6407000,41000000,41000000,45750000,47407000,49768000,52257000,100000,100000,3918000,4750000,0,0,4750000,6407000,41000000,41000000,45750000,47407000,100010,1757020,100000,100000,10,1657020
59,155549000,157006000,100000,100000,4170000,5627000,100652000,100652000,5627000,5627000,45000000,45000000,50627000,50627000,54897000,56354000,100000,100000,4170000,5627000,0,0,5627000,5627000,45000000,45000000,50627000,50627000,100010,7194030,100000,100000,10,7094030
89,105747000,207811000,100000,100000,4995000,6407000,100652000,201304000,0,0,0,0,0,0,5095000,6507000,100000,100000,4995000,6407000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
30,104974000,105291000,100000,100000,4222000,4539000,100652000,100652000,0,0,0,0,0,0,4322000,4639000,100000,100000,4222000,4539000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
60,112918000,114462000,100000,100000,4083000,5627000,100652000,100652000,4083000,4083000,4000000,4000000,8083000,8083000,12266000,13810000,100000,100000,4083000,5627000,0,0,4083000,4083000,4000000,4000000,8083000,8083000,100010,7710020,100000,100000,10,7610020
90,154909000,458522000,100000,100000,4750000,6407000,100652000,402608000,6407000,6407000,43000000,43000000,49407000,49407000,54257000,55914000,100000,100000,4750000,6407000,0,0,6407000,6407000,43000000,43000000,49407000,49407000,100010,932010,100000,100000,10,832010
