,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
301,436442000,700474000,100000,100000,3155000,3792000,263395000,526790000,3792000,3792000,166000000,166000000,169792000,169792000,173047000,173684000,100000,100000,3155000,3792000,0,0,3792000,3792000,166000000,166000000,169792000,169792000,100010,4455140,100000,100000,10,4355140
331,461883000,989565000,100000,100000,13748000,14640000,263395000,790185000,14640000,14640000,170000000,170000000,184640000,184640000,198488000,199380000,100000,100000,13748000,14640000,0,0,14640000,14640000,170000000,170000000,184640000,184640000,100010,15325120,100000,100000,10,15225120
361,465105000,728870000,100000,100000,4120000,4490000,263395000,526790000,4490000,4490000,193000000,193000000,197490000,197490000,201710000,202080000,100000,100000,4120000,4490000,0,0,4490000,4490000,193000000,193000000,197490000,197490000,100010,925010,100000,100000,10,825010
391,269523000,797138000,100000,100000,978000,1803000,263395000,790185000,1050000,1050000,4000000,4000000,5050000,5050000,6128000,6953000,100000,100000,978000,1803000,0,0,1050000,1050000,4000000,4000000,5050000,5050000,100010,100000,100000,100000,10,0
421,264033000,792088000,100000,100000,538000,1803000,263395000,790185000,0,0,0,0,0,0,638000,1903000,100000,100000,538000,1803000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
2,453902000,454333000,100000,100000,2488000,2919000,263395000,263395000,2919000,2919000,185000000,185000000,187919000,187919000,190507000,190938000,100000,100000,2488000,2919000,0,0,2919000,2919000,185000000,185000000,187919000,187919000,100010,2050020,100000,100000,10,1950020
32,440116000,586839000,100000,100000,12486000,13135000,263395000,263395000,13135000,18209000,151000000,292000000,164135000,310209000,176721000,323444000,100000,100000,12486000,13135000,0,0,13135000,18209000,151000000,292000000,164135000,310209000,100010,5174070,100000,100000,10,5074070
62,366914000,427614000,100000,100000,10475000,10944000,263395000,263395000,10944000,11175000,82000000,142000000,92944000,153175000,103519000,164219000,100000,100000,10475000,10944000,0,0,10944000,11175000,82000000,142000000,92944000,153175000,100010,12315100,100000,100000,10,12215100
92,467437000,467639000,100000,100000,15370000,15572000,263395000,263395000,15572000,15572000,173000000,173000000,188572000,188572000,204042000,204244000,100000,100000,15370000,15572000,0,0,15572000,15572000,173000000,173000000,188572000,188572000,100010,5212070,100000,100000,10,5112070
122,437744000,609116000,100000,100000,950000,1299000,263395000,263395000,1299000,2322000,172000000,342000000,173299000,344322000,174349000,345721000,100000,100000,950000,1299000,0,0,1299000,2322000,172000000,342000000,173299000,344322000,100010,2979110,100000,100000,10,2879110
152,337839000,337913000,100000,100000,18135000,18209000,263395000,263395000,18209000,18209000,38000000,38000000,56209000,56209000,74444000,74518000,100000,100000,18135000,18209000,0,0,18209000,18209000,38000000,38000000,56209000,56209000,100010,8729120,100000,100000,10,8629120
182,463843000,590949000,100000,100000,14799000,15549000,263395000,263395000,15549000,17905000,170000000,294000000,185549000,311905000,200448000,327554000,100000,100000,14799000,15549000,0,0,15549000,17905000,170000000,294000000,185549000,311905000,100010,5799080,100000,100000,10,5699080
212,410621000,419127000,100000,100000,9310000,17816000,263395000,263395000,17816000,17816000,120000000,120000000,137816000,137816000,147226000,155732000,100000,100000,9310000,17816000,0,0,17816000,17816000,120000000,120000000,137816000,137816000,100010,8872010,100000,100000,10,8772010
242,265918000,266352000,100000,100000,2423000,2857000,263395000,263395000,0,0,0,0,0,0,2523000,2957000,100000,100000,2423000,2857000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
272,454127000,1044853000,100000,100000,1775000,2857000,263395000,790185000,2857000,3711000,186000000,248000000,188857000,251711000,190732000,254668000,100000,100000,1775000,2857000,0,0,2857000,3711000,186000000,248000000,188857000,251711000,100010,3804140,100000,100000,10,3704140
302,457672000,721618000,100000,100000,3313000,3864000,263395000,526790000,3864000,3864000,187000000,187000000,190864000,190864000,194277000,194828000,100000,100000,3313000,3864000,0,0,3864000,3864000,187000000,187000000,190864000,190864000,100010,4384120,100000,100000,10,4284120
332,461562000,726066000,100000,100000,12979000,14088000,263395000,526790000,14088000,14088000,171000000,171000000,185088000,185088000,198167000,199276000,100000,100000,12979000,14088000,0,0,14088000,14088000,171000000,171000000,185088000,185088000,100010,14556110,100000,100000,10,14456110
362,463830000,727650000,100000,100000,4065000,4270000,263395000,526790000,4270000,4490000,192000000,192000000,196270000,196490000,200435000,200860000,100000,100000,4065000,4270000,0,0,4270000,4490000,192000000,192000000,196270000,196490000,100010,1145020,100000,100000,10,1045020
392,422581000,951021000,100000,100000,10718000,12368000,263395000,790185000,12368000,12368000,136000000,136000000,148368000,148368000,159186000,160836000,100000,100000,10718000,12368000,0,0,12368000,12368000,136000000,136000000,148368000,148368000,100010,12295080,100000,100000,10,12195080
422,280845000,281238000,100000,100000,17350000,17743000,263395000,263395000,0,0,0,0,0,0,17450000,17843000,100000,100000,17350000,17743000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
3,452270000,454335000,100000,100000,2215000,3560000,263395000,263395000,3560000,4280000,183000000,183000000,186560000,187280000,188875000,190940000,100000,100000,2215000,3560000,0,0,3560000,4280000,183000000,183000000,186560000,187280000,100010,820020,100000,100000,10,720020
33,276109000,276443000,100000,100000,12614000,12948000,263395000,263395000,0,0,0,0,0,0,12714000,13048000,100000,100000,12614000,12948000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
63,420743000,421445000,100000,100000,9773000,10475000,263395000,263395000,10475000,10475000,137000000,137000000,147475000,147475000,157348000,158050000,100000,100000,9773000,10475000,0,0,10475000,10475000,137000000,137000000,147475000,147475000,100010,11613110,100000,100000,10,11513110
93,465838000,466437000,100000,100000,14973000,15370000,263395000,263395000,15370000,15572000,172000000,172000000,187370000,187572000,202443000,203042000,100000,100000,14973000,15370000,0,0,15370000,15572000,172000000,172000000,187370000,187572000,100010,4853070,100000,100000,10,4753070
123,278135000,278249000,100000,100000,14640000,14754000,263395000,263395000,0,0,0,0,0,0,14740000,14854000,100000,100000,14640000,14754000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
153,485535000,485765000,100000,100000,17905000,18135000,263395000,263395000,18135000,18135000,186000000,186000000,204135000,204135000,222140000,222370000,100000,100000,17905000,18135000,0,0,18135000,18135000,186000000,186000000,204135000,204135000,100010,8499110,100000,100000,10,8399110
183,471919000,589199000,100000,100000,14625000,14799000,263395000,263395000,14799000,17905000,179000000,293000000,193799000,310905000,208524000,325804000,100000,100000,14625000,14799000,0,0,14799000,17905000,179000000,293000000,193799000,310905000,100010,5868070,100000,100000,10,5768070
213,399230000,399345000,100000,100000,9310000,9425000,263395000,263395000,9425000,9425000,117000000,117000000,126425000,126425000,135835000,135950000,100000,100000,9310000,9425000,0,0,9425000,9425000,117000000,117000000,126425000,126425000,100010,12938060,100000,100000,10,12838060
243,367084000,375127000,100000,100000,9773000,17816000,263395000,263395000,17816000,17816000,76000000,76000000,93816000,93816000,103689000,111732000,100000,100000,9773000,17816000,0,0,17816000,17816000,76000000,76000000,93816000,93816000,100010,100000,100000,100000,10,0
273,442569000,707443000,100000,100000,1299000,1775000,263395000,526790000,1775000,2778000,176000000,176000000,177775000,178778000,179174000,180653000,100000,100000,1299000,1775000,0,0,1775000,2778000,176000000,176000000,177775000,178778000,100010,3328120,100000,100000,10,3228120
303,298998000,562546000,100000,100000,3711000,3864000,263395000,526790000,3792000,3792000,28000000,28000000,31792000,31792000,35603000,35756000,100000,100000,3711000,3864000,0,0,3792000,3792000,28000000,28000000,31792000,31792000,100010,3669080,100000,100000,10,3569080
333,356720000,621434000,100000,100000,12453000,13772000,263395000,526790000,13772000,13772000,67000000,67000000,80772000,80772000,93325000,94644000,100000,100000,12453000,13772000,0,0,13772000,13772000,67000000,67000000,80772000,80772000,100010,12553060,100000,100000,10,12453060
363,273624000,537844000,100000,100000,3744000,4569000,263395000,526790000,4385000,4385000,2000000,2000000,6385000,6385000,10229000,11054000,100000,100000,3744000,4569000,0,0,4385000,4385000,2000000,2000000,6385000,6385000,100010,100000,100000,100000,10,0
393,314783000,842837000,100000,100000,13516000,14780000,263395000,790185000,13772000,13772000,24000000,24000000,37772000,37772000,51388000,52652000,100000,100000,13516000,14780000,0,0,13772000,13772000,24000000,24000000,37772000,37772000,100010,5888080,100000,100000,10,5788080
423,304339000,832450000,100000,100000,16422000,17743000,263395000,790185000,16422000,16422000,8000000,8000000,24422000,24422000,40944000,42265000,100000,100000,16422000,17743000,0,0,16422000,16422000,8000000,8000000,24422000,24422000,100010,100000,100000,100000,10,0
4,281799000,281983000,100000,100000,3560000,3744000,263395000,263395000,3744000,3744000,11000000,11000000,14744000,14744000,18404000,18588000,100000,100000,3560000,3744000,0,0,3744000,3744000,11000000,11000000,14744000,14744000,100010,1561020,100000,100000,10,1461020
34,435981000,436401000,100000,100000,12033000,12453000,263395000,263395000,12453000,12453000,148000000,148000000,160453000,160453000,172586000,173006000,100000,100000,12033000,12453000,0,0,12453000,12453000,148000000,148000000,160453000,160453000,100010,13873120,100000,100000,10,13773120
64,406309000,407645000,100000,100000,9239000,10575000,263395000,263395000,10575000,10575000,123000000,123000000,133575000,133575000,142914000,144250000,100000,100000,9239000,10575000,0,0,10575000,10575000,123000000,123000000,133575000,133575000,100010,700010,100000,100000,10,600010
94,327237000,331874000,100000,100000,15572000,16170000,263395000,263395000,16170000,18209000,32000000,34000000,48170000,52209000,63842000,68479000,100000,100000,15572000,16170000,0,0,16170000,18209000,32000000,34000000,48170000,52209000,100010,5414080,100000,100000,10,5314080
124,316435000,316775000,100000,100000,14300000,14640000,263395000,263395000,14640000,14640000,24000000,24000000,38640000,38640000,53040000,53380000,100000,100000,14300000,14640000,0,0,14640000,14640000,24000000,24000000,38640000,38640000,100010,7871110,100000,100000,10,7771110
154,469141000,469249000,100000,100000,17269000,17377000,263395000,263395000,17377000,17377000,171000000,171000000,188377000,188377000,205746000,205854000,100000,100000,17269000,17377000,0,0,17377000,17377000,171000000,171000000,188377000,188377000,100010,8269110,100000,100000,10,8169110
184,391073000,391353000,100000,100000,1649000,1929000,263395000,263395000,1929000,1929000,124000000,124000000,125929000,125929000,127678000,127958000,100000,100000,1649000,1929000,0,0,1929000,1929000,124000000,124000000,125929000,125929000,100010,15901140,100000,100000,10,15801140
214,324343000,368230000,100000,100000,538000,9310000,263395000,263395000,9310000,9425000,51000000,86000000,60310000,95425000,60948000,104835000,100000,100000,538000,9310000,0,0,9310000,9425000,51000000,86000000,60310000,95425000,100010,8606010,100000,100000,10,8506010
244,452727000,717378000,100000,100000,2488000,3744000,263395000,526790000,3744000,3744000,183000000,183000000,186744000,186744000,189332000,190588000,100000,100000,2488000,3744000,0,0,3744000,3744000,183000000,183000000,186744000,186744000,100010,373010,100000,100000,10,273010
274,444815000,972351000,100000,100000,11287000,12033000,263395000,790185000,12033000,12033000,158000000,158000000,170033000,170033000,181420000,182166000,100000,100000,11287000,12033000,0,0,12033000,12033000,158000000,158000000,170033000,170033000,100010,13127100,100000,100000,10,13027100
304,466040000,730034000,100000,100000,14973000,15572000,263395000,526790000,15572000,15572000,172000000,172000000,187572000,187572000,202645000,203244000,100000,100000,14973000,15572000,0,0,15572000,15572000,172000000,172000000,187572000,187572000,100010,4815060,100000,100000,10,4715060
334,266367000,267192000,100000,100000,2872000,3697000,263395000,263395000,0,0,0,0,0,0,2972000,3797000,100000,100000,2872000,3697000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
364,275150000,538765000,100000,100000,4270000,4490000,263395000,526790000,4385000,4385000,3000000,3000000,7385000,7385000,11755000,11975000,100000,100000,4270000,4490000,0,0,4385000,4385000,3000000,3000000,7385000,7385000,100010,305020,100000,100000,10,205020
394,388783000,916967000,100000,100000,12947000,14341000,263395000,790185000,14341000,14341000,98000000,98000000,112341000,112341000,125388000,126782000,100000,100000,12947000,14341000,0,0,14341000,14341000,98000000,98000000,112341000,112341000,100010,13878080,100000,100000,10,13778080
424,281704000,282322000,100000,100000,18209000,18827000,263395000,263395000,0,0,0,0,0,0,18309000,18927000,100000,100000,18209000,18827000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
5,463936000,464656000,100000,100000,3560000,3881000,263395000,263395000,3881000,4280000,193000000,193000000,196881000,197280000,200541000,201261000,100000,100000,3560000,3881000,0,0,3881000,4280000,193000000,193000000,196881000,197280000,100010,1750020,100000,100000,10,1650020
35,446270000,446561000,100000,100000,11742000,12033000,263395000,263395000,12033000,12033000,159000000,159000000,171033000,171033000,182875000,183166000,100000,100000,11742000,12033000,0,0,12033000,12033000,159000000,159000000,171033000,171033000,100010,13582110,100000,100000,10,13482110
65,271523000,271625000,100000,100000,2514000,2616000,263395000,263395000,2514000,2514000,3000000,3000000,5514000,5514000,8128000,8230000,100000,100000,2514000,2616000,0,0,2514000,2514000,3000000,3000000,5514000,5514000,100010,100000,100000,100000,10,0
95,279067000,279463000,100000,100000,15572000,15968000,263395000,263395000,0,0,0,0,0,0,15672000,16068000,100000,100000,15572000,15968000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
125,463223000,463775000,100000,100000,14088000,14640000,263395000,263395000,14640000,14640000,171000000,171000000,185640000,185640000,199828000,200380000,100000,100000,14088000,14640000,0,0,14640000,14640000,171000000,171000000,185640000,185640000,100010,7960110,100000,100000,10,7860110
155,473006000,473033000,100000,100000,17242000,17269000,263395000,263395000,17269000,17269000,175000000,175000000,192269000,192269000,209611000,209638000,100000,100000,17242000,17269000,0,0,17269000,17269000,175000000,175000000,192269000,192269000,100010,8485100,100000,100000,10,8385100
185,413580000,413709000,100000,100000,1478000,1607000,263395000,263395000,1607000,1607000,147000000,147000000,148607000,148607000,150185000,150314000,100000,100000,1478000,1607000,0,0,1607000,1607000,147000000,147000000,148607000,148607000,100010,12226070,100000,100000,10,12126070
215,361345000,365562000,100000,100000,9425000,9757000,263395000,263395000,9425000,9310000,79000000,83000000,88425000,92310000,97950000,102167000,100000,100000,9425000,9757000,0,0,9425000,9310000,79000000,83000000,88425000,92310000,100010,13053060,100000,100000,10,12953060
245,461591000,1517740000,100000,100000,2215000,4385000,263395000,1316975000,3881000,4280000,192000000,192000000,195881000,196280000,198196000,200765000,100000,100000,2215000,4385000,0,0,3881000,4280000,192000000,192000000,195881000,196280000,100010,1240020,100000,100000,10,1140020
275,274439000,275026000,100000,100000,10944000,11531000,263395000,263395000,0,0,0,0,0,0,11044000,11631000,100000,100000,10944000,11531000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
305,320035000,851664000,100000,100000,15370000,16170000,263395000,790185000,16170000,18209000,25000000,27000000,41170000,45209000,56640000,61479000,100000,100000,15370000,16170000,0,0,16170000,18209000,25000000,27000000,41170000,45209000,100010,5212070,100000,100000,10,5112070
335,394068000,657828000,100000,100000,1104000,1469000,263395000,526790000,1469000,1469000,128000000,128000000,129469000,129469000,130673000,131038000,100000,100000,1104000,1469000,0,0,1469000,1469000,128000000,128000000,129469000,129469000,100010,11920050,100000,100000,10,11820050
365,279463000,543549000,100000,100000,15968000,16659000,263395000,526790000,0,0,0,0,0,0,16068000,16759000,100000,100000,15968000,16659000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
395,274558000,274764000,100000,100000,11063000,11269000,263395000,263395000,0,0,0,0,0,0,11163000,11369000,100000,100000,11063000,11269000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
425,396608000,1196830000,100000,100000,538000,10575000,263395000,1053580000,10575000,10575000,122000000,122000000,132575000,132575000,133213000,143250000,100000,100000,538000,10575000,0,0,10575000,10575000,122000000,122000000,132575000,132575000,100010,5107090,100000,100000,10,5007090
6,462960000,463305000,100000,100000,3560000,3905000,263395000,263395000,3905000,3905000,192000000,192000000,195905000,195905000,199565000,199910000,100000,100000,3560000,3905000,0,0,3905000,3905000,192000000,192000000,195905000,195905000,100010,1750020,100000,100000,10,1650020
36,481895000,482389000,100000,100000,12453000,12947000,263395000,263395000,12947000,12947000,193000000,193000000,205947000,205947000,218500000,218994000,100000,100000,12453000,12947000,0,0,12947000,12947000,193000000,193000000,205947000,205947000,100010,14293120,100000,100000,10,14193120
66,460714000,461523000,100000,100000,1705000,2514000,263395000,263395000,2514000,2514000,193000000,193000000,195514000,195514000,197319000,198128000,100000,100000,1705000,2514000,0,0,2514000,2514000,193000000,193000000,195514000,195514000,100010,152010,100000,100000,10,52010
96,445230000,446055000,100000,100000,13955000,14780000,263395000,263395000,14780000,14780000,153000000,153000000,167780000,167780000,181835000,182660000,100000,100000,13955000,14780000,0,0,14780000,14780000,153000000,153000000,167780000,167780000,100010,15487120,100000,100000,10,15387120
126,464222000,464991000,100000,100000,12979000,13748000,263395000,263395000,13748000,13748000,174000000,174000000,187748000,187748000,200827000,201596000,100000,100000,12979000,13748000,0,0,13748000,13748000,174000000,174000000,187748000,187748000,100010,14556110,100000,100000,10,14456110
156,473792000,473979000,100000,100000,17055000,17242000,263395000,263395000,17242000,17242000,176000000,176000000,193242000,193242000,210397000,210584000,100000,100000,17055000,17242000,0,0,17242000,17242000,176000000,176000000,193242000,193242000,100010,8298090,100000,100000,10,8198090
186,329212000,329479000,100000,100000,1225000,1492000,263395000,263395000,1492000,1492000,63000000,63000000,64492000,64492000,65817000,66084000,100000,100000,1225000,1492000,0,0,1492000,1492000,63000000,63000000,64492000,64492000,100010,925010,100000,100000,10,825010
216,403009000,403071000,100000,100000,9757000,9819000,263395000,263395000,9757000,9757000,120000000,120000000,129757000,129757000,139614000,139676000,100000,100000,9757000,9819000,0,0,9757000,9757000,120000000,120000000,129757000,129757000,100010,11191060,100000,100000,10,11091060
246,458653000,722376000,100000,100000,915000,1243000,263395000,526790000,1243000,1243000,193000000,193000000,194243000,194243000,195258000,195586000,100000,100000,915000,1243000,0,0,1243000,1243000,193000000,193000000,194243000,194243000,100010,11663040,100000,100000,10,11563040
276,425024000,952455000,100000,100000,10944000,11585000,263395000,790185000,11585000,11585000,139000000,139000000,150585000,150585000,161629000,162270000,100000,100000,10944000,11585000,0,0,11585000,11585000,139000000,139000000,150585000,150585000,100010,2238040,100000,100000,10,2138040
306,443791000,971845000,100000,100000,13516000,14780000,263395000,790185000,14780000,14780000,152000000,152000000,166780000,166780000,180396000,181660000,100000,100000,13516000,14780000,0,0,14780000,14780000,152000000,152000000,166780000,166780000,100010,15048110,100000,100000,10,14948110
336,497508000,1288816000,100000,100000,445000,1568000,263395000,1053580000,1568000,1568000,232000000,232000000,233568000,233568000,234113000,235236000,100000,100000,445000,1568000,0,0,1568000,1568000,232000000,232000000,233568000,233568000,100010,11261040,100000,100000,10,11161040
366,279067000,543183000,100000,100000,15572000,16293000,263395000,526790000,0,0,0,0,0,0,15672000,16393000,100000,100000,15572000,16293000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
396,335389000,1161290000,100000,100000,915000,11269000,263395000,1053580000,10979000,14341000,60000000,82000000,70979000,96341000,71994000,107710000,100000,100000,915000,11269000,0,0,10979000,14341000,60000000,82000000,70979000,96341000,100010,4111060,100000,100000,10,4011060
426,266775000,266916000,100000,100000,3280000,3421000,263395000,263395000,0,0,0,0,0,0,3380000,3521000,100000,100000,3280000,3421000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
7,462440000,463265000,100000,100000,3560000,4385000,263395000,263395000,4385000,4385000,191000000,191000000,195385000,195385000,199045000,199870000,100000,100000,3560000,4385000,0,0,4385000,4385000,191000000,191000000,195385000,195385000,100010,1718020,100000,100000,10,1618020
37,447931000,448461000,100000,100000,12453000,12983000,263395000,263395000,12983000,12983000,159000000,159000000,171983000,171983000,184536000,185066000,100000,100000,12453000,12983000,0,0,12983000,12983000,159000000,159000000,171983000,171983000,100010,14293120,100000,100000,10,14193120
67,460868000,461727000,100000,100000,1757000,2616000,263395000,263395000,2616000,2616000,193000000,193000000,195616000,195616000,197473000,198332000,100000,100000,1757000,2616000,0,0,2616000,2616000,193000000,193000000,195616000,195616000,100010,152010,100000,100000,10,52010
97,327750000,328095000,100000,100000,13955000,14300000,263395000,263395000,14300000,14300000,36000000,36000000,50300000,50300000,64355000,64700000,100000,100000,13955000,14300000,0,0,14300000,14300000,36000000,36000000,50300000,50300000,100010,6686090,100000,100000,10,6586090
127,388842000,389453000,100000,100000,12368000,12979000,263395000,263395000,12979000,12979000,100000000,100000000,112979000,112979000,125447000,126058000,100000,100000,12368000,12979000,0,0,12979000,12979000,100000000,100000000,112979000,112979000,100010,13945100,100000,100000,10,13845100
157,482174000,483605000,100000,100000,15624000,17055000,263395000,263395000,17055000,17055000,186000000,186000000,203055000,203055000,218779000,220210000,100000,100000,15624000,17055000,0,0,17055000,17055000,186000000,186000000,203055000,203055000,100010,6867080,100000,100000,10,6767080
187,458386000,458589000,100000,100000,1844000,2047000,263395000,263395000,2047000,2047000,191000000,191000000,193047000,193047000,194991000,195194000,100000,100000,1844000,2047000,0,0,2047000,2047000,191000000,191000000,193047000,193047000,100010,12592080,100000,100000,10,12492080
217,280852000,290133000,100000,100000,538000,9819000,263395000,263395000,9819000,9819000,7000000,7000000,16819000,16819000,17457000,26738000,100000,100000,538000,9819000,0,0,9819000,9819000,7000000,7000000,16819000,16819000,100010,100000,100000,100000,10,0
247,406610000,702209000,100000,100000,915000,1200000,263395000,526790000,1200000,2119000,141000000,172000000,142200000,174119000,143215000,175419000,100000,100000,915000,1200000,0,0,1200000,2119000,141000000,172000000,142200000,174119000,100010,14906080,100000,100000,10,14806080
277,274703000,274850000,100000,100000,11208000,11355000,263395000,263395000,0,0,0,0,0,0,11308000,11455000,100000,100000,11208000,11355000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
307,459433000,1018406000,100000,100000,12983000,14341000,263395000,790185000,13955000,14780000,169000000,199000000,182955000,213780000,196038000,228221000,100000,100000,12983000,14341000,0,0,13955000,14780000,169000000,199000000,182955000,213780000,100010,14823130,100000,100000,10,14723130
337,264599000,264894000,100000,100000,1104000,1399000,263395000,263395000,0,0,0,0,0,0,1204000,1499000,100000,100000,1104000,1399000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
367,280154000,808403000,100000,100000,16659000,18118000,263395000,790185000,0,0,0,0,0,0,16759000,18218000,100000,100000,16659000,18118000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
397,395470000,922799000,100000,100000,10718000,11257000,263395000,790185000,11257000,11257000,110000000,110000000,121257000,121257000,132075000,132614000,100000,100000,10718000,11257000,0,0,11257000,11257000,110000000,110000000,121257000,121257000,100010,11950060,100000,100000,10,11850060
427,456162000,2711695000,100000,100000,0,10718000,263395000,2370555000,667000,2322000,192000000,328000000,192667000,330322000,192767000,341140000,100000,100000,0,10718000,0,0,667000,2322000,192000000,328000000,192667000,330322000,100010,4011050,100000,100000,10,3911050
8,459711000,459981000,100000,100000,973000,1243000,263395000,263395000,1243000,1243000,194000000,194000000,195243000,195243000,196316000,196586000,100000,100000,973000,1243000,0,0,1243000,1243000,194000000,194000000,195243000,195243000,100010,11721050,100000,100000,10,11621050
38,378927000,379453000,100000,100000,12453000,12979000,263395000,263395000,12979000,12979000,90000000,90000000,102979000,102979000,115532000,116058000,100000,100000,12453000,12979000,0,0,12979000,12979000,90000000,90000000,102979000,102979000,100010,13280070,100000,100000,10,13180070
68,266111000,266775000,100000,100000,2616000,3280000,263395000,263395000,0,0,0,0,0,0,2716000,3380000,100000,100000,2616000,3280000,0,0,0,0,0,0,0,0,100010,100000,100000,100000,10,0
98,460966000,461405000,100000,100000,13516000,13955000,263395000,263395000,13955000,13955000,170000000,170000000,183955000,183955000,197571000,198010000,100000,100000,13516000,13955000,0,0,13955000,13955000,170000000,170000000,183955000,183955000,100010,15356140,100000,100000,10,15256140
128,393246000,394039000,100000,100000,12979000,13772000,263395000,263395000,13772000,13772000,103000000,103000000,116772000,116772000,129851000,130644000,100000,100000,12979000,13772000,0,0,13772000,13772000,103000000,103000000,116772000,116772000,100010,14556110,100000,100000,10,14456110
158,306900000,307195000,100000,100000,17055000,17350000,263395000,263395000,17350000,17350000,9000000,9000000,26350000,26350000,43505000,43800000,100000,100000,17055000,17350000,0,0,17350000,17350000,9000000,9000000,26350000,26350000,100010,2371060,100000,100000,10,2271060
