,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
63,137836000,139078000,10000000,10000000,0,1184000,100652000,100652000,1184000,2242000,26000000,25000000,27184000,27242000,37184000,38426000,10000000,10000000,0,1184000,0,0,1184000,2242000,26000000,25000000,27184000,27242000,10000010,11058020,10000000,10000000,10,1058020
93,141928000,243540000,10000000,10000000,2658000,3618000,100652000,201304000,3618000,3618000,25000000,25000000,28618000,28618000,41276000,42236000,10000000,10000000,2658000,3618000,0,0,3618000,3618000,25000000,25000000,28618000,28618000,10000010,12658020,10000000,10000000,10,2658020
4,112649000,113283000,10000000,10000000,1997000,2631000,100652000,100652000,0,0,0,0,0,0,11997000,12631000,10000000,10000000,1997000,2631000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
34,161853000,163355000,10000000,10000000,4525000,4676000,100652000,100652000,4676000,5027000,42000000,43000000,46676000,48027000,61201000,62703000,10000000,10000000,4525000,4676000,0,0,4676000,5027000,42000000,43000000,46676000,48027000,10000010,11850020,10000000,10000000,10,1850020
64,137548000,145359000,10000000,10000000,0,896000,100652000,100652000,896000,8811000,26000000,25000000,26896000,33811000,36896000,44707000,10000000,10000000,0,896000,0,0,896000,8811000,26000000,25000000,26896000,33811000,10000010,17915040,10000000,10000000,10,7915040
94,157410000,460684000,10000000,10000000,1928000,3246000,100652000,402608000,2830000,2830000,42000000,42000000,44830000,44830000,56758000,58076000,10000000,10000000,1928000,3246000,0,0,2830000,2830000,42000000,42000000,44830000,44830000,10000010,17333050,10000000,10000000,10,7333050
5,149594000,150542000,10000000,10000000,1997000,2945000,100652000,100652000,2945000,2945000,34000000,34000000,36945000,36945000,48942000,49890000,10000000,10000000,1997000,2945000,0,0,2945000,2945000,34000000,34000000,36945000,36945000,10000010,16160010,10000000,10000000,10,6160010
35,164397000,164642000,10000000,10000000,4750000,4995000,100652000,100652000,4995000,4995000,44000000,44000000,48995000,48995000,63745000,63990000,10000000,10000000,4750000,4995000,0,0,4995000,4995000,44000000,44000000,48995000,48995000,10000010,11412010,10000000,10000000,10,1412010
65,112649000,113046000,10000000,10000000,1997000,2394000,100652000,100652000,0,0,0,0,0,0,11997000,12394000,10000000,10000000,1997000,2394000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
95,113846000,315618000,10000000,10000000,3194000,3662000,100652000,301956000,0,0,0,0,0,0,13194000,13662000,10000000,10000000,3194000,3662000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
6,147891000,148136000,10000000,10000000,1997000,2242000,100652000,100652000,2242000,2242000,33000000,33000000,35242000,35242000,47239000,47484000,10000000,10000000,1997000,2242000,0,0,2242000,2242000,33000000,33000000,35242000,35242000,10000010,11997020,10000000,10000000,10,1997020
36,125086000,126466000,10000000,10000000,5027000,6407000,100652000,100652000,6407000,6407000,3000000,3000000,9407000,9407000,24434000,25814000,10000000,10000000,5027000,6407000,0,0,6407000,6407000,3000000,3000000,9407000,9407000,10000010,10351010,10000000,10000000,10,351010
66,149491000,251428000,10000000,10000000,1997000,2842000,100652000,201304000,2842000,3282000,34000000,34000000,36842000,37282000,48839000,50124000,10000000,10000000,1997000,2842000,0,0,2842000,3282000,34000000,34000000,36842000,37282000,10000010,10440010,10000000,10000000,10,440010
96,146251000,551761000,10000000,10000000,3194000,6096000,100652000,503260000,5405000,5405000,27000000,27000000,32405000,32405000,45599000,48501000,10000000,10000000,3194000,6096000,0,0,5405000,5405000,27000000,27000000,32405000,32405000,10000010,17277050,10000000,10000000,10,7277050
7,139833000,140891000,10000000,10000000,1184000,1997000,100652000,100652000,1997000,2242000,26000000,26000000,27997000,28242000,39181000,40239000,10000000,10000000,1184000,1997000,0,0,1997000,2242000,26000000,26000000,27997000,28242000,10000010,17108020,10000000,10000000,10,7108020
37,124674000,124706000,10000000,10000000,4995000,5027000,100652000,100652000,5027000,5027000,4000000,4000000,9027000,9027000,24022000,24054000,10000000,10000000,4995000,5027000,0,0,5027000,5027000,4000000,4000000,9027000,9027000,10000010,10245010,10000000,10000000,10,245010
67,147486000,652507000,10000000,10000000,1184000,2945000,100652000,603912000,2650000,2650000,33000000,33000000,35650000,35650000,46834000,48595000,10000000,10000000,1184000,2945000,0,0,2650000,2650000,33000000,33000000,35650000,35650000,10000010,16160010,10000000,10000000,10,6160010
97,114005000,114314000,10000000,10000000,3353000,3662000,100652000,100652000,0,0,0,0,0,0,13353000,13662000,10000000,10000000,3353000,3662000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
8,127542000,128128000,10000000,10000000,2945000,3194000,100652000,100652000,2945000,3282000,11000000,11000000,13945000,14282000,26890000,27476000,10000000,10000000,2945000,3194000,0,0,2945000,3282000,11000000,11000000,13945000,14282000,10000010,11298020,10000000,10000000,10,1298020
38,166054000,167466000,10000000,10000000,4995000,6407000,100652000,100652000,6407000,6407000,44000000,44000000,50407000,50407000,65402000,66814000,10000000,10000000,4995000,6407000,0,0,6407000,6407000,44000000,44000000,50407000,50407000,10000010,11077020,10000000,10000000,10,1077020
68,112649000,113283000,10000000,10000000,1997000,2631000,100652000,100652000,0,0,0,0,0,0,11997000,12631000,10000000,10000000,1997000,2631000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
98,157238000,561296000,10000000,10000000,2068000,3518000,100652000,503260000,3518000,3518000,41000000,41000000,44518000,44518000,56586000,58036000,10000000,10000000,2068000,3518000,0,0,3518000,3518000,41000000,41000000,44518000,44518000,10000010,16238040,10000000,10000000,10,6238040
9,130408000,136274000,10000000,10000000,2945000,8811000,100652000,100652000,8811000,8811000,8000000,8000000,16811000,16811000,29756000,35622000,10000000,10000000,2945000,8811000,0,0,8811000,8811000,8000000,8000000,16811000,16811000,10000010,11298020,10000000,10000000,10,1298020
39,112720000,113016000,10000000,10000000,2068000,2364000,100652000,100652000,0,0,0,0,0,0,12068000,12364000,10000000,10000000,2068000,2364000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
69,128460000,437230000,10000000,10000000,1997000,8811000,100652000,402608000,8811000,8811000,7000000,7000000,15811000,15811000,27808000,34622000,10000000,10000000,1997000,8811000,0,0,8811000,8811000,7000000,7000000,15811000,15811000,10000010,10632020,10000000,10000000,10,632020
99,156735000,362122000,10000000,10000000,0,4083000,100652000,301956000,4083000,4083000,42000000,42000000,46083000,46083000,56083000,60166000,10000000,10000000,0,4083000,0,0,4083000,4083000,42000000,42000000,46083000,46083000,10000010,15405060,10000000,10000000,10,5405060
10,127879000,128216000,10000000,10000000,2945000,3282000,100652000,100652000,3282000,3282000,11000000,11000000,14282000,14282000,27227000,27564000,10000000,10000000,2945000,3282000,0,0,3282000,3282000,11000000,11000000,14282000,14282000,10000010,10885020,10000000,10000000,10,885020
40,145914000,147040000,10000000,10000000,2068000,3194000,100652000,100652000,3194000,3194000,30000000,30000000,33194000,33194000,45262000,46388000,10000000,10000000,2068000,3194000,0,0,3194000,3194000,30000000,30000000,33194000,33194000,10000010,10000000,10000000,10000000,10,0
70,113397000,220115000,10000000,10000000,2745000,8811000,100652000,201304000,0,0,0,0,0,0,12745000,18811000,10000000,10000000,2745000,8811000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
100,136575000,340457000,10000000,10000000,3518000,6096000,100652000,301956000,5405000,5405000,17000000,17000000,22405000,22405000,35923000,38501000,10000000,10000000,3518000,6096000,0,0,5405000,5405000,17000000,17000000,22405000,22405000,10000010,11446020,10000000,10000000,10,1446020
11,161208000,167274000,10000000,10000000,2745000,8811000,100652000,100652000,8811000,8811000,39000000,39000000,47811000,47811000,60556000,66622000,10000000,10000000,2745000,8811000,0,0,8811000,8811000,39000000,39000000,47811000,47811000,10000010,12745040,10000000,10000000,10,2745040
41,141341000,148531000,10000000,10000000,1621000,2068000,100652000,100652000,2068000,8811000,27000000,27000000,29068000,35811000,40689000,47879000,10000000,10000000,1621000,2068000,0,0,2068000,8811000,27000000,27000000,29068000,35811000,10000010,16743020,10000000,10000000,10,6743020
71,151584000,252868000,10000000,10000000,2650000,3282000,100652000,201304000,3282000,3282000,35000000,35000000,38282000,38282000,50932000,51564000,10000000,10000000,2650000,3282000,0,0,3282000,3282000,35000000,35000000,38282000,38282000,10000010,10666010,10000000,10000000,10,666010
101,137513000,341395000,10000000,10000000,3518000,6096000,100652000,301956000,5343000,5343000,18000000,18000000,23343000,23343000,36861000,39439000,10000000,10000000,3518000,6096000,0,0,5343000,5343000,18000000,18000000,23343000,23343000,10000010,17043040,10000000,10000000,10,7043040
12,152776000,153216000,10000000,10000000,2842000,3282000,100652000,100652000,3282000,3282000,36000000,36000000,39282000,39282000,52124000,52564000,10000000,10000000,2842000,3282000,0,0,3282000,3282000,36000000,36000000,39282000,39282000,10000010,11551030,10000000,10000000,10,1551030
42,128962000,129136000,10000000,10000000,2068000,2242000,100652000,100652000,2242000,2242000,14000000,14000000,16242000,16242000,28310000,28484000,10000000,10000000,2068000,2242000,0,0,2242000,2242000,14000000,14000000,16242000,16242000,10000010,16743020,10000000,10000000,10,6743020
72,127336000,228428000,10000000,10000000,2842000,3282000,100652000,201304000,2842000,2842000,11000000,11000000,13842000,13842000,26684000,27124000,10000000,10000000,2842000,3282000,0,0,2842000,2842000,11000000,11000000,13842000,13842000,10000010,10885020,10000000,10000000,10,885020
102,114170000,216709000,10000000,10000000,3518000,5405000,100652000,201304000,0,0,0,0,0,0,13518000,15405000,10000000,10000000,3518000,5405000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
13,113397000,113477000,10000000,10000000,2745000,2825000,100652000,100652000,0,0,0,0,0,0,12745000,12825000,10000000,10000000,2745000,2825000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
43,159140000,159312000,10000000,10000000,2658000,2830000,100652000,100652000,2830000,2830000,43000000,43000000,45830000,45830000,58488000,58660000,10000000,10000000,2658000,2830000,0,0,2830000,2830000,43000000,43000000,45830000,45830000,10000010,18063050,10000000,10000000,10,8063050
73,158531000,467230000,10000000,10000000,2068000,8811000,100652000,402608000,8811000,8811000,37000000,37000000,45811000,45811000,57879000,64622000,10000000,10000000,2068000,8811000,0,0,8811000,8811000,37000000,37000000,45811000,45811000,10000010,12068030,10000000,10000000,10,2068030
103,139616000,248183000,10000000,10000000,896000,2068000,100652000,201304000,2068000,8811000,26000000,26000000,28068000,34811000,38964000,46879000,10000000,10000000,896000,2068000,0,0,2068000,8811000,26000000,26000000,28068000,34811000,10000010,16743020,10000000,10000000,10,6743020
14,150465000,152208000,10000000,10000000,2068000,2745000,100652000,100652000,2745000,8811000,35000000,30000000,37745000,38811000,49813000,51556000,10000000,10000000,2068000,2745000,0,0,2745000,8811000,35000000,30000000,37745000,38811000,10000010,16066010,10000000,10000000,10,6066010
44,136508000,137238000,10000000,10000000,1928000,2658000,100652000,100652000,1928000,1928000,22000000,22000000,23928000,23928000,35856000,36586000,10000000,10000000,1928000,2658000,0,0,1928000,1928000,22000000,22000000,23928000,23928000,10000010,12155010,10000000,10000000,10,2155010
74,113397000,113477000,10000000,10000000,2745000,2825000,100652000,100652000,0,0,0,0,0,0,12745000,12825000,10000000,10000000,2745000,2825000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
104,123717000,226291000,10000000,10000000,1997000,2242000,100652000,201304000,2068000,2745000,9000000,10000000,11068000,12745000,23065000,24987000,10000000,10000000,1997000,2242000,0,0,2068000,2745000,9000000,10000000,11068000,12745000,10000010,11285020,10000000,10000000,10,1285020
15,126142000,129657000,10000000,10000000,2745000,3194000,100652000,100652000,2745000,8811000,10000000,7000000,12745000,15811000,25490000,29005000,10000000,10000000,2745000,3194000,0,0,2745000,8811000,10000000,7000000,12745000,15811000,10000010,16066010,10000000,10000000,10,6066010
45,140407000,141937000,10000000,10000000,2097000,2658000,100652000,100652000,2658000,5627000,25000000,23000000,27658000,28627000,39755000,41285000,10000000,10000000,2097000,2658000,0,0,2658000,5627000,25000000,23000000,27658000,28627000,10000010,17502060,10000000,10000000,10,7502060
75,115345000,115629000,10000000,10000000,4693000,4977000,100652000,100652000,0,0,0,0,0,0,14693000,14977000,10000000,10000000,4693000,4977000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
105,163897000,367679000,10000000,10000000,3618000,6096000,100652000,301956000,5627000,5627000,44000000,44000000,49627000,49627000,63245000,65723000,10000000,10000000,3618000,6096000,0,0,5627000,5627000,44000000,44000000,49627000,49627000,10000010,13618040,10000000,10000000,10,3618040
16,115345000,115629000,10000000,10000000,4693000,4977000,100652000,100652000,0,0,0,0,0,0,14693000,14977000,10000000,10000000,4693000,4977000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
46,114005000,114314000,10000000,10000000,3353000,3662000,100652000,100652000,0,0,0,0,0,0,13353000,13662000,10000000,10000000,3353000,3662000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
76,115402000,216299000,10000000,10000000,4750000,4995000,100652000,201304000,0,0,0,0,0,0,14750000,14995000,10000000,10000000,4750000,4995000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
106,121818000,224027000,10000000,10000000,4083000,5627000,100652000,201304000,4083000,6096000,3000000,1000000,7083000,7096000,21166000,22723000,10000000,10000000,4083000,5627000,0,0,4083000,6096000,3000000,1000000,7083000,7096000,10000010,16153010,10000000,10000000,10,6153010
17,123592000,123617000,10000000,10000000,4970000,4995000,100652000,100652000,4970000,4970000,3000000,3000000,7970000,7970000,22940000,22965000,10000000,10000000,4970000,4995000,0,0,4970000,4970000,3000000,3000000,7970000,7970000,10000010,10000000,10000000,10000000,10,0
47,159199000,159358000,10000000,10000000,3194000,3353000,100652000,100652000,3353000,3353000,42000000,42000000,45353000,45353000,58547000,58706000,10000000,10000000,3194000,3353000,0,0,3353000,3353000,42000000,42000000,45353000,45353000,10000010,10000000,10000000,10000000,10,0
77,170652000,373296000,10000000,10000000,2830000,4170000,100652000,301956000,4170000,4170000,53000000,53000000,57170000,57170000,70000000,71340000,10000000,10000000,2830000,4170000,0,0,4170000,4170000,53000000,53000000,57170000,57170000,10000010,17094030,10000000,10000000,10,7094030
107,119207000,223558000,10000000,10000000,1928000,5627000,100652000,201304000,5627000,5627000,1000000,1000000,6627000,6627000,18555000,22254000,10000000,10000000,1928000,5627000,0,0,5627000,5627000,1000000,1000000,6627000,6627000,10000010,10000000,10000000,10000000,10,0
18,164372000,164592000,10000000,10000000,4750000,4970000,100652000,100652000,4970000,4970000,44000000,44000000,48970000,48970000,63720000,63940000,10000000,10000000,4750000,4970000,0,0,4970000,4970000,44000000,44000000,48970000,48970000,10000010,10000000,10000000,10000000,10,0
48,121358000,121523000,10000000,10000000,3353000,3518000,100652000,100652000,3353000,3353000,4000000,4000000,7353000,7353000,20706000,20871000,10000000,10000000,3353000,3518000,0,0,3353000,3353000,4000000,4000000,7353000,7353000,10000010,10000000,10000000,10000000,10,0
78,143835000,245354000,10000000,10000000,2658000,3525000,100652000,201304000,3525000,3525000,27000000,27000000,30525000,30525000,43183000,44050000,10000000,10000000,2658000,3525000,0,0,3525000,3525000,27000000,27000000,30525000,30525000,10000010,13329020,10000000,10000000,10,3329020
108,138302000,241589000,10000000,10000000,992000,2658000,100652000,201304000,2658000,5627000,24000000,22000000,26658000,27627000,37650000,40285000,10000000,10000000,992000,2658000,0,0,2658000,5627000,24000000,22000000,26658000,27627000,10000010,16397070,10000000,10000000,10,6397070
19,172440000,172992000,10000000,10000000,3618000,4170000,100652000,100652000,4170000,4170000,54000000,54000000,58170000,58170000,71788000,72340000,10000000,10000000,3618000,4170000,0,0,4170000,4170000,54000000,54000000,58170000,58170000,10000010,17136030,10000000,10000000,10,7136030
49,159364000,159688000,10000000,10000000,3194000,3518000,100652000,100652000,3518000,3518000,42000000,42000000,45518000,45518000,58712000,59036000,10000000,10000000,3194000,3518000,0,0,3518000,3518000,42000000,42000000,45518000,45518000,10000010,15291060,10000000,10000000,10,5291060
79,121144000,423772000,10000000,10000000,3246000,3918000,100652000,402608000,3246000,3246000,4000000,4000000,7246000,7246000,20492000,21164000,10000000,10000000,3246000,3918000,0,0,3246000,3246000,4000000,4000000,7246000,7246000,10000010,10000000,10000000,10000000,10,0
109,136749000,240028000,10000000,10000000,0,2097000,100652000,201304000,2097000,5627000,24000000,21000000,26097000,26627000,36097000,38724000,10000000,10000000,0,2097000,0,0,2097000,5627000,24000000,21000000,26097000,26627000,10000010,16096050,10000000,10000000,10,6096050
20,143100000,143888000,10000000,10000000,2830000,3618000,100652000,100652000,3618000,3618000,26000000,26000000,29618000,29618000,42448000,43236000,10000000,10000000,2830000,3618000,0,0,3618000,3618000,26000000,26000000,29618000,29618000,10000010,12830030,10000000,10000000,10,2830030
50,144266000,146844000,10000000,10000000,3518000,6096000,100652000,100652000,6096000,6096000,24000000,24000000,30096000,30096000,43614000,46192000,10000000,10000000,3518000,6096000,0,0,6096000,6096000,24000000,24000000,30096000,30096000,10000010,15615060,10000000,10000000,10,5615060
80,114177000,215222000,10000000,10000000,3525000,3918000,100652000,201304000,0,0,0,0,0,0,13525000,13918000,10000000,10000000,3525000,3918000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
110,136836000,465186000,10000000,10000000,0,1928000,100652000,402608000,1184000,2650000,25000000,48000000,26184000,50650000,36184000,62578000,10000000,10000000,0,1928000,0,0,1184000,2650000,25000000,48000000,26184000,50650000,10000010,15092050,10000000,10000000,10,5092050
21,132795000,133675000,10000000,10000000,3525000,3618000,100652000,100652000,3618000,5405000,15000000,14000000,18618000,19405000,32143000,33023000,10000000,10000000,3525000,3618000,0,0,3618000,5405000,15000000,14000000,18618000,19405000,10000010,17646040,10000000,10000000,10,7646040
51,147575000,149462000,10000000,10000000,3518000,5405000,100652000,100652000,5405000,5405000,28000000,28000000,33405000,33405000,46923000,48810000,10000000,10000000,3518000,5405000,0,0,5405000,5405000,28000000,28000000,33405000,33405000,10000010,10000000,10000000,10000000,10,0
81,114177000,518010000,10000000,10000000,3525000,4750000,100652000,503260000,0,0,0,0,0,0,13525000,14750000,10000000,10000000,3525000,4750000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
111,137649000,240543000,10000000,10000000,0,1997000,100652000,201304000,1997000,2242000,25000000,25000000,26997000,27242000,36997000,39239000,10000000,10000000,0,1997000,0,0,1997000,2242000,25000000,25000000,26997000,27242000,10000010,10245010,10000000,10000000,10,245010
22,145556000,146144000,10000000,10000000,2658000,3246000,100652000,100652000,3246000,3246000,29000000,29000000,32246000,32246000,44904000,45492000,10000000,10000000,2658000,3246000,0,0,3246000,3246000,29000000,29000000,32246000,32246000,10000010,18063050,10000000,10000000,10,8063050
52,147513000,149338000,10000000,10000000,3518000,5343000,100652000,100652000,5343000,5343000,28000000,28000000,33343000,33343000,46861000,48686000,10000000,10000000,3518000,5343000,0,0,5343000,5343000,28000000,28000000,33343000,33343000,10000010,10000000,10000000,10000000,10,0
82,114570000,215843000,10000000,10000000,3918000,4539000,100652000,201304000,0,0,0,0,0,0,13918000,14539000,10000000,10000000,3918000,4539000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
112,137273000,246736000,10000000,10000000,0,1621000,100652000,201304000,1621000,8811000,25000000,25000000,26621000,33811000,36621000,45432000,10000000,10000000,0,1621000,0,0,1621000,8811000,25000000,25000000,26621000,33811000,10000010,17190030,10000000,10000000,10,7190030
23,145423000,145702000,10000000,10000000,3246000,3525000,100652000,100652000,3525000,3525000,28000000,28000000,31525000,31525000,44771000,45050000,10000000,10000000,3246000,3525000,0,0,3525000,3525000,28000000,28000000,31525000,31525000,10000010,13917030,10000000,10000000,10,3917030
53,159663000,161818000,10000000,10000000,1928000,4083000,100652000,100652000,4083000,4083000,43000000,43000000,47083000,47083000,59011000,61166000,10000000,10000000,1928000,4083000,0,0,4083000,4083000,43000000,43000000,47083000,47083000,10000010,17333050,10000000,10000000,10,7333050
83,114874000,215997000,10000000,10000000,4222000,4693000,100652000,201304000,0,0,0,0,0,0,14222000,14693000,10000000,10000000,4222000,4693000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
24,153095000,153488000,10000000,10000000,3525000,3918000,100652000,100652000,3918000,3918000,35000000,35000000,38918000,38918000,52443000,52836000,10000000,10000000,3525000,3918000,0,0,3918000,3918000,35000000,35000000,38918000,38918000,10000010,10000000,10000000,10000000,10,0
54,136580000,138508000,10000000,10000000,0,1928000,100652000,100652000,1928000,1928000,24000000,24000000,25928000,25928000,35928000,37856000,10000000,10000000,0,1928000,0,0,1928000,1928000,24000000,24000000,25928000,25928000,10000010,16096050,10000000,10000000,10,6096050
84,115191000,216281000,10000000,10000000,4539000,4977000,100652000,201304000,0,0,0,0,0,0,14539000,14977000,10000000,10000000,4539000,4977000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
25,152927000,153152000,10000000,10000000,3525000,3750000,100652000,100652000,3750000,3750000,35000000,35000000,38750000,38750000,52275000,52500000,10000000,10000000,3525000,3750000,0,0,3750000,3750000,35000000,35000000,38750000,38750000,10000010,10000000,10000000,10000000,10,0
55,141918000,143844000,10000000,10000000,4170000,6096000,100652000,100652000,6096000,6096000,21000000,21000000,27096000,27096000,41266000,43192000,10000000,10000000,4170000,6096000,0,0,6096000,6096000,21000000,21000000,27096000,27096000,10000010,13392020,10000000,10000000,10,3392020
85,162204000,364010000,10000000,10000000,4525000,5027000,100652000,301956000,5027000,5027000,42000000,42000000,47027000,47027000,61552000,62054000,10000000,10000000,4525000,5027000,0,0,5027000,5027000,42000000,42000000,47027000,47027000,10000010,11499010,10000000,10000000,10,1499010
26,130152000,130320000,10000000,10000000,3750000,3918000,100652000,100652000,3750000,3750000,12000000,12000000,15750000,15750000,29500000,29668000,10000000,10000000,3750000,3918000,0,0,3750000,3750000,12000000,12000000,15750000,15750000,10000010,10000000,10000000,10000000,10,0
56,139462000,140153000,10000000,10000000,5405000,6096000,100652000,100652000,5405000,5405000,18000000,18000000,23405000,23405000,38810000,39501000,10000000,10000000,5405000,6096000,0,0,5405000,5405000,18000000,18000000,23405000,23405000,10000010,17599030,10000000,10000000,10,7599030
86,162565000,465598000,10000000,10000000,3918000,4995000,100652000,402608000,4995000,4995000,43000000,43000000,47995000,47995000,61913000,62990000,10000000,10000000,3918000,4995000,0,0,4995000,4995000,43000000,43000000,47995000,47995000,10000010,11412010,10000000,10000000,10,1412010
27,114570000,114874000,10000000,10000000,3918000,4222000,100652000,100652000,0,0,0,0,0,0,13918000,14222000,10000000,10000000,3918000,4222000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
57,140338000,140400000,10000000,10000000,5343000,5405000,100652000,100652000,5343000,5343000,19000000,19000000,24343000,24343000,39686000,39748000,10000000,10000000,5343000,5405000,0,0,5343000,5343000,19000000,19000000,24343000,24343000,10000010,18462040,10000000,10000000,10,8462040
87,123735000,326770000,10000000,10000000,4676000,6407000,100652000,301956000,6407000,6407000,2000000,2000000,8407000,8407000,23083000,24814000,10000000,10000000,4676000,6407000,0,0,6407000,6407000,2000000,2000000,8407000,8407000,10000010,10000000,10000000,10000000,10,0
28,160095000,161204000,10000000,10000000,3918000,4525000,100652000,100652000,4525000,5027000,41000000,41000000,45525000,46027000,59443000,60552000,10000000,10000000,3918000,4525000,0,0,4525000,5027000,41000000,41000000,45525000,46027000,10000010,10502020,10000000,10000000,10,502020
58,139169000,147084000,10000000,10000000,896000,1621000,100652000,100652000,1621000,8811000,26000000,26000000,27621000,34811000,38517000,46432000,10000000,10000000,896000,1621000,0,0,1621000,8811000,26000000,26000000,27621000,34811000,10000010,17190030,10000000,10000000,10,7190030
