,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
422,290745000,291138000,10000000,10000000,17350000,17743000,263395000,263395000,0,0,0,0,0,0,27350000,27743000,10000000,10000000,17350000,17743000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
3,462170000,464235000,10000000,10000000,2215000,3560000,263395000,263395000,3560000,4280000,183000000,183000000,186560000,187280000,198775000,200840000,10000000,10000000,2215000,3560000,0,0,3560000,4280000,183000000,183000000,186560000,187280000,10000010,10720020,10000000,10000000,10,720020
33,286009000,286343000,10000000,10000000,12614000,12948000,263395000,263395000,0,0,0,0,0,0,22614000,22948000,10000000,10000000,12614000,12948000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
63,430643000,431345000,10000000,10000000,9773000,10475000,263395000,263395000,10475000,10475000,137000000,137000000,147475000,147475000,167248000,167950000,10000000,10000000,9773000,10475000,0,0,10475000,10475000,137000000,137000000,147475000,147475000,10000010,21513110,10000000,10000000,10,11513110
93,475738000,476337000,10000000,10000000,14973000,15370000,263395000,263395000,15370000,15572000,172000000,172000000,187370000,187572000,212343000,212942000,10000000,10000000,14973000,15370000,0,0,15370000,15572000,172000000,172000000,187370000,187572000,10000010,14753070,10000000,10000000,10,4753070
123,288035000,288149000,10000000,10000000,14640000,14754000,263395000,263395000,0,0,0,0,0,0,24640000,24754000,10000000,10000000,14640000,14754000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
153,495435000,495665000,10000000,10000000,17905000,18135000,263395000,263395000,18135000,18135000,186000000,186000000,204135000,204135000,232040000,232270000,10000000,10000000,17905000,18135000,0,0,18135000,18135000,186000000,186000000,204135000,204135000,10000010,18399110,10000000,10000000,10,8399110
183,481819000,599099000,10000000,10000000,14625000,14799000,263395000,263395000,14799000,17905000,179000000,293000000,193799000,310905000,218424000,335704000,10000000,10000000,14625000,14799000,0,0,14799000,17905000,179000000,293000000,193799000,310905000,10000010,15768070,10000000,10000000,10,5768070
213,409130000,409245000,10000000,10000000,9310000,9425000,263395000,263395000,9425000,9425000,117000000,117000000,126425000,126425000,145735000,145850000,10000000,10000000,9310000,9425000,0,0,9425000,9425000,117000000,117000000,126425000,126425000,10000010,22838060,10000000,10000000,10,12838060
243,376984000,385027000,10000000,10000000,9773000,17816000,263395000,263395000,17816000,17816000,76000000,76000000,93816000,93816000,113589000,121632000,10000000,10000000,9773000,17816000,0,0,17816000,17816000,76000000,76000000,93816000,93816000,10000010,10000000,10000000,10000000,10,0
273,452469000,717343000,10000000,10000000,1299000,1775000,263395000,526790000,1775000,2778000,176000000,176000000,177775000,178778000,189074000,190553000,10000000,10000000,1299000,1775000,0,0,1775000,2778000,176000000,176000000,177775000,178778000,10000010,13228120,10000000,10000000,10,3228120
303,308898000,572446000,10000000,10000000,3711000,3864000,263395000,526790000,3792000,3792000,28000000,28000000,31792000,31792000,45503000,45656000,10000000,10000000,3711000,3864000,0,0,3792000,3792000,28000000,28000000,31792000,31792000,10000010,13569080,10000000,10000000,10,3569080
333,366620000,631334000,10000000,10000000,12453000,13772000,263395000,526790000,13772000,13772000,67000000,67000000,80772000,80772000,103225000,104544000,10000000,10000000,12453000,13772000,0,0,13772000,13772000,67000000,67000000,80772000,80772000,10000010,22453060,10000000,10000000,10,12453060
363,283524000,547744000,10000000,10000000,3744000,4569000,263395000,526790000,4385000,4385000,2000000,2000000,6385000,6385000,20129000,20954000,10000000,10000000,3744000,4569000,0,0,4385000,4385000,2000000,2000000,6385000,6385000,10000010,10000000,10000000,10000000,10,0
393,324683000,852737000,10000000,10000000,13516000,14780000,263395000,790185000,13772000,13772000,24000000,24000000,37772000,37772000,61288000,62552000,10000000,10000000,13516000,14780000,0,0,13772000,13772000,24000000,24000000,37772000,37772000,10000010,15788080,10000000,10000000,10,5788080
423,314239000,842350000,10000000,10000000,16422000,17743000,263395000,790185000,16422000,16422000,8000000,8000000,24422000,24422000,50844000,52165000,10000000,10000000,16422000,17743000,0,0,16422000,16422000,8000000,8000000,24422000,24422000,10000010,10000000,10000000,10000000,10,0
4,291699000,291883000,10000000,10000000,3560000,3744000,263395000,263395000,3744000,3744000,11000000,11000000,14744000,14744000,28304000,28488000,10000000,10000000,3560000,3744000,0,0,3744000,3744000,11000000,11000000,14744000,14744000,10000010,11461020,10000000,10000000,10,1461020
34,445881000,446301000,10000000,10000000,12033000,12453000,263395000,263395000,12453000,12453000,148000000,148000000,160453000,160453000,182486000,182906000,10000000,10000000,12033000,12453000,0,0,12453000,12453000,148000000,148000000,160453000,160453000,10000010,23773120,10000000,10000000,10,13773120
64,416209000,417545000,10000000,10000000,9239000,10575000,263395000,263395000,10575000,10575000,123000000,123000000,133575000,133575000,152814000,154150000,10000000,10000000,9239000,10575000,0,0,10575000,10575000,123000000,123000000,133575000,133575000,10000010,10600010,10000000,10000000,10,600010
94,337137000,341774000,10000000,10000000,15572000,16170000,263395000,263395000,16170000,18209000,32000000,34000000,48170000,52209000,73742000,78379000,10000000,10000000,15572000,16170000,0,0,16170000,18209000,32000000,34000000,48170000,52209000,10000010,15314080,10000000,10000000,10,5314080
124,326335000,326675000,10000000,10000000,14300000,14640000,263395000,263395000,14640000,14640000,24000000,24000000,38640000,38640000,62940000,63280000,10000000,10000000,14300000,14640000,0,0,14640000,14640000,24000000,24000000,38640000,38640000,10000010,17771110,10000000,10000000,10,7771110
154,479041000,479149000,10000000,10000000,17269000,17377000,263395000,263395000,17377000,17377000,171000000,171000000,188377000,188377000,215646000,215754000,10000000,10000000,17269000,17377000,0,0,17377000,17377000,171000000,171000000,188377000,188377000,10000010,18169110,10000000,10000000,10,8169110
184,400973000,401253000,10000000,10000000,1649000,1929000,263395000,263395000,1929000,1929000,124000000,124000000,125929000,125929000,137578000,137858000,10000000,10000000,1649000,1929000,0,0,1929000,1929000,124000000,124000000,125929000,125929000,10000010,25801140,10000000,10000000,10,15801140
214,334243000,378130000,10000000,10000000,538000,9310000,263395000,263395000,9310000,9425000,51000000,86000000,60310000,95425000,70848000,114735000,10000000,10000000,538000,9310000,0,0,9310000,9425000,51000000,86000000,60310000,95425000,10000010,18506010,10000000,10000000,10,8506010
244,462627000,727278000,10000000,10000000,2488000,3744000,263395000,526790000,3744000,3744000,183000000,183000000,186744000,186744000,199232000,200488000,10000000,10000000,2488000,3744000,0,0,3744000,3744000,183000000,183000000,186744000,186744000,10000010,10273010,10000000,10000000,10,273010
274,454715000,982251000,10000000,10000000,11287000,12033000,263395000,790185000,12033000,12033000,158000000,158000000,170033000,170033000,191320000,192066000,10000000,10000000,11287000,12033000,0,0,12033000,12033000,158000000,158000000,170033000,170033000,10000010,23027100,10000000,10000000,10,13027100
304,475940000,739934000,10000000,10000000,14973000,15572000,263395000,526790000,15572000,15572000,172000000,172000000,187572000,187572000,212545000,213144000,10000000,10000000,14973000,15572000,0,0,15572000,15572000,172000000,172000000,187572000,187572000,10000010,14715060,10000000,10000000,10,4715060
334,276267000,277092000,10000000,10000000,2872000,3697000,263395000,263395000,0,0,0,0,0,0,12872000,13697000,10000000,10000000,2872000,3697000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
364,285050000,548665000,10000000,10000000,4270000,4490000,263395000,526790000,4385000,4385000,3000000,3000000,7385000,7385000,21655000,21875000,10000000,10000000,4270000,4490000,0,0,4385000,4385000,3000000,3000000,7385000,7385000,10000010,10205020,10000000,10000000,10,205020
394,398683000,926867000,10000000,10000000,12947000,14341000,263395000,790185000,14341000,14341000,98000000,98000000,112341000,112341000,135288000,136682000,10000000,10000000,12947000,14341000,0,0,14341000,14341000,98000000,98000000,112341000,112341000,10000010,23778080,10000000,10000000,10,13778080
424,291604000,292222000,10000000,10000000,18209000,18827000,263395000,263395000,0,0,0,0,0,0,28209000,28827000,10000000,10000000,18209000,18827000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
5,473836000,474556000,10000000,10000000,3560000,3881000,263395000,263395000,3881000,4280000,193000000,193000000,196881000,197280000,210441000,211161000,10000000,10000000,3560000,3881000,0,0,3881000,4280000,193000000,193000000,196881000,197280000,10000010,11650020,10000000,10000000,10,1650020
35,456170000,456461000,10000000,10000000,11742000,12033000,263395000,263395000,12033000,12033000,159000000,159000000,171033000,171033000,192775000,193066000,10000000,10000000,11742000,12033000,0,0,12033000,12033000,159000000,159000000,171033000,171033000,10000010,23482110,10000000,10000000,10,13482110
65,281423000,281525000,10000000,10000000,2514000,2616000,263395000,263395000,2514000,2514000,3000000,3000000,5514000,5514000,18028000,18130000,10000000,10000000,2514000,2616000,0,0,2514000,2514000,3000000,3000000,5514000,5514000,10000010,10000000,10000000,10000000,10,0
95,288967000,289363000,10000000,10000000,15572000,15968000,263395000,263395000,0,0,0,0,0,0,25572000,25968000,10000000,10000000,15572000,15968000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
125,473123000,473675000,10000000,10000000,14088000,14640000,263395000,263395000,14640000,14640000,171000000,171000000,185640000,185640000,209728000,210280000,10000000,10000000,14088000,14640000,0,0,14640000,14640000,171000000,171000000,185640000,185640000,10000010,17860110,10000000,10000000,10,7860110
155,482906000,482933000,10000000,10000000,17242000,17269000,263395000,263395000,17269000,17269000,175000000,175000000,192269000,192269000,219511000,219538000,10000000,10000000,17242000,17269000,0,0,17269000,17269000,175000000,175000000,192269000,192269000,10000010,18385100,10000000,10000000,10,8385100
185,423480000,423609000,10000000,10000000,1478000,1607000,263395000,263395000,1607000,1607000,147000000,147000000,148607000,148607000,160085000,160214000,10000000,10000000,1478000,1607000,0,0,1607000,1607000,147000000,147000000,148607000,148607000,10000010,22126070,10000000,10000000,10,12126070
215,371245000,375462000,10000000,10000000,9425000,9757000,263395000,263395000,9425000,9310000,79000000,83000000,88425000,92310000,107850000,112067000,10000000,10000000,9425000,9757000,0,0,9425000,9310000,79000000,83000000,88425000,92310000,10000010,22953060,10000000,10000000,10,12953060
245,471491000,1527640000,10000000,10000000,2215000,4385000,263395000,1316975000,3881000,4280000,192000000,192000000,195881000,196280000,208096000,210665000,10000000,10000000,2215000,4385000,0,0,3881000,4280000,192000000,192000000,195881000,196280000,10000010,11140020,10000000,10000000,10,1140020
275,284339000,284926000,10000000,10000000,10944000,11531000,263395000,263395000,0,0,0,0,0,0,20944000,21531000,10000000,10000000,10944000,11531000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
305,329935000,861564000,10000000,10000000,15370000,16170000,263395000,790185000,16170000,18209000,25000000,27000000,41170000,45209000,66540000,71379000,10000000,10000000,15370000,16170000,0,0,16170000,18209000,25000000,27000000,41170000,45209000,10000010,15112070,10000000,10000000,10,5112070
335,403968000,667728000,10000000,10000000,1104000,1469000,263395000,526790000,1469000,1469000,128000000,128000000,129469000,129469000,140573000,140938000,10000000,10000000,1104000,1469000,0,0,1469000,1469000,128000000,128000000,129469000,129469000,10000010,21820050,10000000,10000000,10,11820050
365,289363000,553449000,10000000,10000000,15968000,16659000,263395000,526790000,0,0,0,0,0,0,25968000,26659000,10000000,10000000,15968000,16659000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
395,284458000,284664000,10000000,10000000,11063000,11269000,263395000,263395000,0,0,0,0,0,0,21063000,21269000,10000000,10000000,11063000,11269000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
425,406508000,1206730000,10000000,10000000,538000,10575000,263395000,1053580000,10575000,10575000,122000000,122000000,132575000,132575000,143113000,153150000,10000000,10000000,538000,10575000,0,0,10575000,10575000,122000000,122000000,132575000,132575000,10000010,15007090,10000000,10000000,10,5007090
6,472860000,473205000,10000000,10000000,3560000,3905000,263395000,263395000,3905000,3905000,192000000,192000000,195905000,195905000,209465000,209810000,10000000,10000000,3560000,3905000,0,0,3905000,3905000,192000000,192000000,195905000,195905000,10000010,11650020,10000000,10000000,10,1650020
36,491795000,492289000,10000000,10000000,12453000,12947000,263395000,263395000,12947000,12947000,193000000,193000000,205947000,205947000,228400000,228894000,10000000,10000000,12453000,12947000,0,0,12947000,12947000,193000000,193000000,205947000,205947000,10000010,24193120,10000000,10000000,10,14193120
66,470614000,471423000,10000000,10000000,1705000,2514000,263395000,263395000,2514000,2514000,193000000,193000000,195514000,195514000,207219000,208028000,10000000,10000000,1705000,2514000,0,0,2514000,2514000,193000000,193000000,195514000,195514000,10000010,10052010,10000000,10000000,10,52010
96,455130000,455955000,10000000,10000000,13955000,14780000,263395000,263395000,14780000,14780000,153000000,153000000,167780000,167780000,191735000,192560000,10000000,10000000,13955000,14780000,0,0,14780000,14780000,153000000,153000000,167780000,167780000,10000010,25387120,10000000,10000000,10,15387120
126,474122000,474891000,10000000,10000000,12979000,13748000,263395000,263395000,13748000,13748000,174000000,174000000,187748000,187748000,210727000,211496000,10000000,10000000,12979000,13748000,0,0,13748000,13748000,174000000,174000000,187748000,187748000,10000010,24456110,10000000,10000000,10,14456110
156,483692000,483879000,10000000,10000000,17055000,17242000,263395000,263395000,17242000,17242000,176000000,176000000,193242000,193242000,220297000,220484000,10000000,10000000,17055000,17242000,0,0,17242000,17242000,176000000,176000000,193242000,193242000,10000010,18198090,10000000,10000000,10,8198090
186,339112000,339379000,10000000,10000000,1225000,1492000,263395000,263395000,1492000,1492000,63000000,63000000,64492000,64492000,75717000,75984000,10000000,10000000,1225000,1492000,0,0,1492000,1492000,63000000,63000000,64492000,64492000,10000010,10825010,10000000,10000000,10,825010
216,412909000,412971000,10000000,10000000,9757000,9819000,263395000,263395000,9757000,9757000,120000000,120000000,129757000,129757000,149514000,149576000,10000000,10000000,9757000,9819000,0,0,9757000,9757000,120000000,120000000,129757000,129757000,10000010,21091060,10000000,10000000,10,11091060
246,468553000,732276000,10000000,10000000,915000,1243000,263395000,526790000,1243000,1243000,193000000,193000000,194243000,194243000,205158000,205486000,10000000,10000000,915000,1243000,0,0,1243000,1243000,193000000,193000000,194243000,194243000,10000010,21563040,10000000,10000000,10,11563040
276,434924000,962355000,10000000,10000000,10944000,11585000,263395000,790185000,11585000,11585000,139000000,139000000,150585000,150585000,171529000,172170000,10000000,10000000,10944000,11585000,0,0,11585000,11585000,139000000,139000000,150585000,150585000,10000010,12138040,10000000,10000000,10,2138040
306,453691000,981745000,10000000,10000000,13516000,14780000,263395000,790185000,14780000,14780000,152000000,152000000,166780000,166780000,190296000,191560000,10000000,10000000,13516000,14780000,0,0,14780000,14780000,152000000,152000000,166780000,166780000,10000010,24948110,10000000,10000000,10,14948110
336,507408000,1298716000,10000000,10000000,445000,1568000,263395000,1053580000,1568000,1568000,232000000,232000000,233568000,233568000,244013000,245136000,10000000,10000000,445000,1568000,0,0,1568000,1568000,232000000,232000000,233568000,233568000,10000010,21161040,10000000,10000000,10,11161040
366,288967000,553083000,10000000,10000000,15572000,16293000,263395000,526790000,0,0,0,0,0,0,25572000,26293000,10000000,10000000,15572000,16293000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
396,345289000,1171190000,10000000,10000000,915000,11269000,263395000,1053580000,10979000,14341000,60000000,82000000,70979000,96341000,81894000,117610000,10000000,10000000,915000,11269000,0,0,10979000,14341000,60000000,82000000,70979000,96341000,10000010,14011060,10000000,10000000,10,4011060
426,276675000,276816000,10000000,10000000,3280000,3421000,263395000,263395000,0,0,0,0,0,0,13280000,13421000,10000000,10000000,3280000,3421000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
7,472340000,473165000,10000000,10000000,3560000,4385000,263395000,263395000,4385000,4385000,191000000,191000000,195385000,195385000,208945000,209770000,10000000,10000000,3560000,4385000,0,0,4385000,4385000,191000000,191000000,195385000,195385000,10000010,11618020,10000000,10000000,10,1618020
37,457831000,458361000,10000000,10000000,12453000,12983000,263395000,263395000,12983000,12983000,159000000,159000000,171983000,171983000,194436000,194966000,10000000,10000000,12453000,12983000,0,0,12983000,12983000,159000000,159000000,171983000,171983000,10000010,24193120,10000000,10000000,10,14193120
67,470768000,471627000,10000000,10000000,1757000,2616000,263395000,263395000,2616000,2616000,193000000,193000000,195616000,195616000,207373000,208232000,10000000,10000000,1757000,2616000,0,0,2616000,2616000,193000000,193000000,195616000,195616000,10000010,10052010,10000000,10000000,10,52010
97,337650000,337995000,10000000,10000000,13955000,14300000,263395000,263395000,14300000,14300000,36000000,36000000,50300000,50300000,74255000,74600000,10000000,10000000,13955000,14300000,0,0,14300000,14300000,36000000,36000000,50300000,50300000,10000010,16586090,10000000,10000000,10,6586090
127,398742000,399353000,10000000,10000000,12368000,12979000,263395000,263395000,12979000,12979000,100000000,100000000,112979000,112979000,135347000,135958000,10000000,10000000,12368000,12979000,0,0,12979000,12979000,100000000,100000000,112979000,112979000,10000010,23845100,10000000,10000000,10,13845100
157,492074000,493505000,10000000,10000000,15624000,17055000,263395000,263395000,17055000,17055000,186000000,186000000,203055000,203055000,228679000,230110000,10000000,10000000,15624000,17055000,0,0,17055000,17055000,186000000,186000000,203055000,203055000,10000010,16767080,10000000,10000000,10,6767080
187,468286000,468489000,10000000,10000000,1844000,2047000,263395000,263395000,2047000,2047000,191000000,191000000,193047000,193047000,204891000,205094000,10000000,10000000,1844000,2047000,0,0,2047000,2047000,191000000,191000000,193047000,193047000,10000010,22492080,10000000,10000000,10,12492080
217,290752000,300033000,10000000,10000000,538000,9819000,263395000,263395000,9819000,9819000,7000000,7000000,16819000,16819000,27357000,36638000,10000000,10000000,538000,9819000,0,0,9819000,9819000,7000000,7000000,16819000,16819000,10000010,10000000,10000000,10000000,10,0
247,416510000,712109000,10000000,10000000,915000,1200000,263395000,526790000,1200000,2119000,141000000,172000000,142200000,174119000,153115000,185319000,10000000,10000000,915000,1200000,0,0,1200000,2119000,141000000,172000000,142200000,174119000,10000010,24806080,10000000,10000000,10,14806080
277,284603000,284750000,10000000,10000000,11208000,11355000,263395000,263395000,0,0,0,0,0,0,21208000,21355000,10000000,10000000,11208000,11355000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
307,469333000,1028306000,10000000,10000000,12983000,14341000,263395000,790185000,13955000,14780000,169000000,199000000,182955000,213780000,205938000,238121000,10000000,10000000,12983000,14341000,0,0,13955000,14780000,169000000,199000000,182955000,213780000,10000010,24723130,10000000,10000000,10,14723130
337,274499000,274794000,10000000,10000000,1104000,1399000,263395000,263395000,0,0,0,0,0,0,11104000,11399000,10000000,10000000,1104000,1399000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
367,290054000,818303000,10000000,10000000,16659000,18118000,263395000,790185000,0,0,0,0,0,0,26659000,28118000,10000000,10000000,16659000,18118000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
397,405370000,932699000,10000000,10000000,10718000,11257000,263395000,790185000,11257000,11257000,110000000,110000000,121257000,121257000,141975000,142514000,10000000,10000000,10718000,11257000,0,0,11257000,11257000,110000000,110000000,121257000,121257000,10000010,21850060,10000000,10000000,10,11850060
