,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
302,299272000,563218000,10000000,10000000,3313000,3864000,263395000,526790000,3864000,3864000,18700000,18700000,22564000,22564000,35877000,36428000,10000000,10000000,3313000,3864000,0,0,3864000,3864000,18700000,18700000,22564000,22564000,10000010,14284120,10000000,10000000,10,4284120
332,317562000,582418000,10000000,10000000,12979000,14088000,263395000,526790000,14088000,14640000,17100000,16900000,31188000,31540000,54167000,55628000,10000000,10000000,12979000,14088000,0,0,14088000,14640000,17100000,16900000,31188000,31540000,10000010,24456110,10000000,10000000,10,14456110
362,300930000,564750000,10000000,10000000,4065000,4270000,263395000,526790000,4270000,4490000,19200000,19200000,23470000,23690000,37535000,37960000,10000000,10000000,4065000,4270000,0,0,4270000,4490000,19200000,19200000,23470000,23690000,10000010,11045020,10000000,10000000,10,1045020
392,310081000,838521000,10000000,10000000,10718000,12368000,263395000,790185000,12368000,12368000,13600000,13600000,25968000,25968000,46686000,48336000,10000000,10000000,10718000,12368000,0,0,12368000,12368000,13600000,13600000,25968000,25968000,10000010,22195080,10000000,10000000,10,12195080
422,290745000,291138000,10000000,10000000,17350000,17743000,263395000,263395000,0,0,0,0,0,0,27350000,27743000,10000000,10000000,17350000,17743000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
3,297470000,299535000,10000000,10000000,2215000,3560000,263395000,263395000,3560000,4280000,18300000,18300000,21860000,22580000,34075000,36140000,10000000,10000000,2215000,3560000,0,0,3560000,4280000,18300000,18300000,21860000,22580000,10000010,10720020,10000000,10000000,10,720020
33,286009000,286343000,10000000,10000000,12614000,12948000,263395000,263395000,0,0,0,0,0,0,22614000,22948000,10000000,10000000,12614000,12948000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
63,307343000,308045000,10000000,10000000,9773000,10475000,263395000,263395000,10475000,10475000,13700000,13700000,24175000,24175000,43948000,44650000,10000000,10000000,9773000,10475000,0,0,10475000,10475000,13700000,13700000,24175000,24175000,10000010,21513110,10000000,10000000,10,11513110
93,320938000,321537000,10000000,10000000,14973000,15370000,263395000,263395000,15370000,15572000,17200000,17200000,32570000,32772000,57543000,58142000,10000000,10000000,14973000,15370000,0,0,15370000,15572000,17200000,17200000,32570000,32772000,10000010,14753070,10000000,10000000,10,4753070
123,288035000,288149000,10000000,10000000,14640000,14754000,263395000,263395000,0,0,0,0,0,0,24640000,24754000,10000000,10000000,14640000,14754000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
153,328035000,328265000,10000000,10000000,17905000,18135000,263395000,263395000,18135000,18135000,18600000,18600000,36735000,36735000,64640000,64870000,10000000,10000000,17905000,18135000,0,0,18135000,18135000,18600000,18600000,36735000,36735000,10000010,18399110,10000000,10000000,10,8399110
183,320719000,335399000,10000000,10000000,14625000,14799000,263395000,263395000,14799000,17905000,17900000,29300000,32699000,47205000,57324000,72004000,10000000,10000000,14625000,14799000,0,0,14799000,17905000,17900000,29300000,32699000,47205000,10000010,15768070,10000000,10000000,10,5768070
213,303830000,303945000,10000000,10000000,9310000,9425000,263395000,263395000,9425000,9425000,11700000,11700000,21125000,21125000,40435000,40550000,10000000,10000000,9310000,9425000,0,0,9425000,9425000,11700000,11700000,21125000,21125000,10000010,22838060,10000000,10000000,10,12838060
243,308584000,316627000,10000000,10000000,9773000,17816000,263395000,263395000,17816000,17816000,7600000,7600000,25416000,25416000,45189000,53232000,10000000,10000000,9773000,17816000,0,0,17816000,17816000,7600000,7600000,25416000,25416000,10000010,10000000,10000000,10000000,10,0
273,294069000,559239000,10000000,10000000,1299000,1775000,263395000,526790000,1775000,3474000,17600000,17200000,19375000,20674000,30674000,32449000,10000000,10000000,1299000,1775000,0,0,1775000,3474000,17600000,17200000,19375000,20674000,10000010,13228120,10000000,10000000,10,3228120
303,283698000,547246000,10000000,10000000,3711000,3864000,263395000,526790000,3792000,3792000,2800000,2800000,6592000,6592000,20303000,20456000,10000000,10000000,3711000,3864000,0,0,3792000,3792000,2800000,2800000,6592000,6592000,10000010,13569080,10000000,10000000,10,3569080
333,306320000,571034000,10000000,10000000,12453000,13772000,263395000,526790000,13772000,13772000,6700000,6700000,20472000,20472000,42925000,44244000,10000000,10000000,12453000,13772000,0,0,13772000,13772000,6700000,6700000,20472000,20472000,10000010,22453060,10000000,10000000,10,12453060
363,281724000,545944000,10000000,10000000,3744000,4569000,263395000,526790000,4385000,4385000,200000,200000,4585000,4585000,18329000,19154000,10000000,10000000,3744000,4569000,0,0,4385000,4385000,200000,200000,4585000,4585000,10000010,10000000,10000000,10000000,10,0
393,303083000,832542000,10000000,10000000,13516000,14780000,263395000,790185000,13772000,17377000,2400000,200000,16172000,17577000,39688000,42357000,10000000,10000000,13516000,14780000,0,0,13772000,17377000,2400000,200000,16172000,17577000,10000010,15788080,10000000,10000000,10,5788080
423,307039000,835150000,10000000,10000000,16422000,17743000,263395000,790185000,16422000,16422000,800000,800000,17222000,17222000,43644000,44965000,10000000,10000000,16422000,17743000,0,0,16422000,16422000,800000,800000,17222000,17222000,10000010,10000000,10000000,10000000,10,0
4,281799000,282308000,10000000,10000000,3560000,3744000,263395000,263395000,3744000,4569000,1100000,600000,4844000,5169000,18404000,18913000,10000000,10000000,3560000,3744000,0,0,3744000,4569000,1100000,600000,4844000,5169000,10000010,11461020,10000000,10000000,10,1461020
34,312681000,315028000,10000000,10000000,12033000,12453000,263395000,263395000,12453000,14780000,14800000,14400000,27253000,29180000,49286000,51633000,10000000,10000000,12033000,12453000,0,0,12453000,14780000,14800000,14400000,27253000,29180000,10000010,23773120,10000000,10000000,10,13773120
64,305509000,306845000,10000000,10000000,9239000,10575000,263395000,263395000,10575000,10575000,12300000,12300000,22875000,22875000,42114000,43450000,10000000,10000000,9239000,10575000,0,0,10575000,10575000,12300000,12300000,22875000,22875000,10000010,10600010,10000000,10000000,10,600010
94,308337000,311174000,10000000,10000000,15572000,16170000,263395000,263395000,16170000,18209000,3200000,3400000,19370000,21609000,44942000,47779000,10000000,10000000,15572000,16170000,0,0,16170000,18209000,3200000,3400000,19370000,21609000,10000010,15314080,10000000,10000000,10,5314080
124,304735000,305812000,10000000,10000000,14300000,14640000,263395000,263395000,14640000,17377000,2400000,400000,17040000,17777000,41340000,42417000,10000000,10000000,14300000,14640000,0,0,14640000,17377000,2400000,400000,17040000,17777000,10000010,17771110,10000000,10000000,10,7771110
154,325141000,325249000,10000000,10000000,17269000,17377000,263395000,263395000,17377000,17377000,17100000,17100000,34477000,34477000,61746000,61854000,10000000,10000000,17269000,17377000,0,0,17377000,17377000,17100000,17100000,34477000,34477000,10000010,18169110,10000000,10000000,10,8169110
184,289373000,289865000,10000000,10000000,1649000,1929000,263395000,263395000,1929000,14341000,12400000,200000,14329000,14541000,25978000,26470000,10000000,10000000,1649000,1929000,0,0,1929000,14341000,12400000,200000,14329000,14541000,10000010,25801140,10000000,10000000,10,15801140
214,288343000,300730000,10000000,10000000,538000,9310000,263395000,263395000,9310000,9425000,5100000,8600000,14410000,18025000,24948000,37335000,10000000,10000000,538000,9310000,0,0,9310000,9425000,5100000,8600000,14410000,18025000,10000010,18506010,10000000,10000000,10,8506010
244,297927000,562578000,10000000,10000000,2488000,3744000,263395000,526790000,3744000,3744000,18300000,18300000,22044000,22044000,34532000,35788000,10000000,10000000,2488000,3744000,0,0,3744000,3744000,18300000,18300000,22044000,22044000,10000010,10273010,10000000,10000000,10,273010
274,312515000,841198000,10000000,10000000,11287000,12033000,263395000,790185000,12033000,14780000,15800000,14200000,27833000,28980000,49120000,51013000,10000000,10000000,11287000,12033000,0,0,12033000,14780000,15800000,14200000,27833000,28980000,10000010,23027100,10000000,10000000,10,13027100
304,321140000,585134000,10000000,10000000,14973000,15572000,263395000,526790000,15572000,15572000,17200000,17200000,32772000,32772000,57745000,58344000,10000000,10000000,14973000,15572000,0,0,15572000,15572000,17200000,17200000,32772000,32772000,10000010,14715060,10000000,10000000,10,4715060
334,276267000,277092000,10000000,10000000,2872000,3697000,263395000,263395000,0,0,0,0,0,0,12872000,13697000,10000000,10000000,2872000,3697000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
364,282350000,545965000,10000000,10000000,4270000,4490000,263395000,526790000,4385000,4385000,300000,300000,4685000,4685000,18955000,19175000,10000000,10000000,4270000,4490000,0,0,4385000,4385000,300000,300000,4685000,4685000,10000010,10205020,10000000,10000000,10,205020
394,310483000,838667000,10000000,10000000,12947000,14341000,263395000,790185000,14341000,14341000,9800000,9800000,24141000,24141000,47088000,48482000,10000000,10000000,12947000,14341000,0,0,14341000,14341000,9800000,9800000,24141000,24141000,10000010,23778080,10000000,10000000,10,13778080
424,291604000,292222000,10000000,10000000,18209000,18827000,263395000,263395000,0,0,0,0,0,0,28209000,28827000,10000000,10000000,18209000,18827000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
5,300136000,300856000,10000000,10000000,3560000,3881000,263395000,263395000,3881000,4280000,19300000,19300000,23181000,23580000,36741000,37461000,10000000,10000000,3560000,3881000,0,0,3881000,4280000,19300000,19300000,23181000,23580000,10000010,11650020,10000000,10000000,10,1650020
35,313070000,314508000,10000000,10000000,11742000,12033000,263395000,263395000,12033000,14780000,15900000,14300000,27933000,29080000,49675000,51113000,10000000,10000000,11742000,12033000,0,0,12033000,14780000,15900000,14300000,27933000,29080000,10000010,23482110,10000000,10000000,10,13482110
65,278723000,278825000,10000000,10000000,2514000,2616000,263395000,263395000,2514000,2514000,300000,300000,2814000,2814000,15328000,15430000,10000000,10000000,2514000,2616000,0,0,2514000,2514000,300000,300000,2814000,2814000,10000010,10000000,10000000,10000000,10,0
95,288967000,289363000,10000000,10000000,15572000,15968000,263395000,263395000,0,0,0,0,0,0,25572000,25968000,10000000,10000000,15572000,15968000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
125,319223000,319775000,10000000,10000000,14088000,14640000,263395000,263395000,14640000,14640000,17100000,17100000,31740000,31740000,55828000,56380000,10000000,10000000,14088000,14640000,0,0,14640000,14640000,17100000,17100000,31740000,31740000,10000010,17860110,10000000,10000000,10,7860110
155,325406000,325433000,10000000,10000000,17242000,17269000,263395000,263395000,17269000,17269000,17500000,17500000,34769000,34769000,62011000,62038000,10000000,10000000,17242000,17269000,0,0,17269000,17269000,17500000,17500000,34769000,34769000,10000010,18385100,10000000,10000000,10,8385100
185,291180000,291309000,10000000,10000000,1478000,1607000,263395000,263395000,1607000,1607000,14700000,14700000,16307000,16307000,27785000,27914000,10000000,10000000,1478000,1607000,0,0,1607000,1607000,14700000,14700000,16307000,16307000,10000010,22126070,10000000,10000000,10,12126070
215,300145000,301268000,10000000,10000000,9425000,9757000,263395000,263395000,9425000,17816000,7900000,300000,17325000,18116000,36750000,37873000,10000000,10000000,9425000,9757000,0,0,9425000,17816000,7900000,300000,17325000,18116000,10000010,22953060,10000000,10000000,10,12953060
245,298995000,1354840000,10000000,10000000,2215000,4385000,263395000,1316975000,4385000,4280000,19000000,19200000,23385000,23480000,35600000,37865000,10000000,10000000,2215000,4385000,0,0,4385000,4280000,19000000,19200000,23385000,23480000,10000010,11140020,10000000,10000000,10,1140020
275,284339000,284926000,10000000,10000000,10944000,11531000,263395000,263395000,0,0,0,0,0,0,20944000,21531000,10000000,10000000,10944000,11531000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
305,307435000,837264000,10000000,10000000,15370000,16170000,263395000,790185000,16170000,18209000,2500000,2700000,18670000,20909000,44040000,47079000,10000000,10000000,15370000,16170000,0,0,16170000,18209000,2500000,2700000,18670000,20909000,10000010,15112070,10000000,10000000,10,5112070
335,288768000,552528000,10000000,10000000,1104000,1469000,263395000,526790000,1469000,1469000,12800000,12800000,14269000,14269000,25373000,25738000,10000000,10000000,1104000,1469000,0,0,1469000,1469000,12800000,12800000,14269000,14269000,10000010,21820050,10000000,10000000,10,11820050
365,289363000,553449000,10000000,10000000,15968000,16659000,263395000,526790000,0,0,0,0,0,0,25968000,26659000,10000000,10000000,15968000,16659000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
395,284458000,284664000,10000000,10000000,11063000,11269000,263395000,263395000,0,0,0,0,0,0,21063000,21269000,10000000,10000000,11063000,11269000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
425,296708000,1096930000,10000000,10000000,538000,10575000,263395000,1053580000,10575000,10575000,12200000,12200000,22775000,22775000,33313000,43350000,10000000,10000000,538000,10575000,0,0,10575000,10575000,12200000,12200000,22775000,22775000,10000010,15007090,10000000,10000000,10,5007090
6,300060000,300790000,10000000,10000000,3560000,3905000,263395000,263395000,3905000,4490000,19200000,19000000,23105000,23490000,36665000,37395000,10000000,10000000,3560000,3905000,0,0,3905000,4490000,19200000,19000000,23105000,23490000,10000010,11650020,10000000,10000000,10,1650020
36,318095000,318589000,10000000,10000000,12453000,12947000,263395000,263395000,12947000,12947000,19300000,19300000,32247000,32247000,54700000,55194000,10000000,10000000,12453000,12947000,0,0,12947000,12947000,19300000,19300000,32247000,32247000,10000010,24193120,10000000,10000000,10,14193120
66,296914000,297723000,10000000,10000000,1705000,2514000,263395000,263395000,2514000,2514000,19300000,19300000,21814000,21814000,33519000,34328000,10000000,10000000,1705000,2514000,0,0,2514000,2514000,19300000,19300000,21814000,21814000,10000010,10052010,10000000,10000000,10,52010
96,317430000,318255000,10000000,10000000,13955000,14780000,263395000,263395000,14780000,14780000,15300000,15300000,30080000,30080000,54035000,54860000,10000000,10000000,13955000,14780000,0,0,14780000,14780000,15300000,15300000,30080000,30080000,10000010,25387120,10000000,10000000,10,15387120
126,317522000,318683000,10000000,10000000,12979000,13748000,263395000,263395000,13748000,14640000,17400000,16900000,31148000,31540000,54127000,55288000,10000000,10000000,12979000,13748000,0,0,13748000,14640000,17400000,16900000,31148000,31540000,10000010,24456110,10000000,10000000,10,14456110
156,325292000,325479000,10000000,10000000,17055000,17242000,263395000,263395000,17242000,17242000,17600000,17600000,34842000,34842000,61897000,62084000,10000000,10000000,17055000,17242000,0,0,17242000,17242000,17600000,17600000,34842000,34842000,10000010,18198090,10000000,10000000,10,8198090
186,282412000,282679000,10000000,10000000,1225000,1492000,263395000,263395000,1492000,1492000,6300000,6300000,7792000,7792000,19017000,19284000,10000000,10000000,1225000,1492000,0,0,1492000,1492000,6300000,6300000,7792000,7792000,10000010,10825010,10000000,10000000,10,825010
216,304909000,304971000,10000000,10000000,9757000,9819000,263395000,263395000,9757000,9757000,12000000,12000000,21757000,21757000,41514000,41576000,10000000,10000000,9757000,9819000,0,0,9757000,9757000,12000000,12000000,21757000,21757000,10000010,21091060,10000000,10000000,10,11091060
246,294853000,558576000,10000000,10000000,915000,1243000,263395000,526790000,1243000,1243000,19300000,19300000,20543000,20543000,31458000,31786000,10000000,10000000,915000,1243000,0,0,1243000,1243000,19300000,19300000,20543000,20543000,10000010,21563040,10000000,10000000,10,11563040
276,309824000,839093000,10000000,10000000,10944000,11585000,263395000,790185000,11585000,13723000,13900000,13600000,25485000,27323000,46429000,48908000,10000000,10000000,10944000,11585000,0,0,11585000,13723000,13900000,13600000,25485000,27323000,10000010,12138040,10000000,10000000,10,2138040
306,316891000,844945000,10000000,10000000,13516000,14780000,263395000,790185000,14780000,14780000,15200000,15200000,29980000,29980000,53496000,54760000,10000000,10000000,13516000,14780000,0,0,14780000,14780000,15200000,15200000,29980000,29980000,10000010,24948110,10000000,10000000,10,14948110
336,298608000,1089916000,10000000,10000000,445000,1568000,263395000,1053580000,1568000,1568000,23200000,23200000,24768000,24768000,35213000,36336000,10000000,10000000,445000,1568000,0,0,1568000,1568000,23200000,23200000,24768000,24768000,10000010,21161040,10000000,10000000,10,11161040
366,288967000,553083000,10000000,10000000,15572000,16293000,263395000,526790000,0,0,0,0,0,0,25572000,26293000,10000000,10000000,15572000,16293000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
396,291289000,1097390000,10000000,10000000,915000,11269000,263395000,1053580000,10979000,14341000,6000000,8200000,16979000,22541000,27894000,43810000,10000000,10000000,915000,11269000,0,0,10979000,14341000,6000000,8200000,16979000,22541000,10000010,14011060,10000000,10000000,10,4011060
426,276675000,276816000,10000000,10000000,3280000,3421000,263395000,263395000,0,0,0,0,0,0,13280000,13421000,10000000,10000000,3280000,3421000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
7,300440000,301265000,10000000,10000000,3560000,4385000,263395000,263395000,4385000,4385000,19100000,19100000,23485000,23485000,37045000,37870000,10000000,10000000,3560000,4385000,0,0,4385000,4385000,19100000,19100000,23485000,23485000,10000010,11618020,10000000,10000000,10,1618020
37,314731000,315658000,10000000,10000000,12453000,12983000,263395000,263395000,12983000,14780000,15900000,14500000,28883000,29280000,51336000,52263000,10000000,10000000,12453000,12983000,0,0,12983000,14780000,15900000,14500000,28883000,29280000,10000010,24193120,10000000,10000000,10,14193120
67,297068000,297927000,10000000,10000000,1757000,2616000,263395000,263395000,2616000,2616000,19300000,19300000,21916000,21916000,33673000,34532000,10000000,10000000,1757000,2616000,0,0,2616000,2616000,19300000,19300000,21916000,21916000,10000010,10052010,10000000,10000000,10,52010
97,305250000,305595000,10000000,10000000,13955000,14300000,263395000,263395000,14300000,14300000,3600000,3600000,17900000,17900000,41855000,42200000,10000000,10000000,13955000,14300000,0,0,14300000,14300000,3600000,3600000,17900000,17900000,10000010,16586090,10000000,10000000,10,6586090
127,308742000,310115000,10000000,10000000,12368000,12979000,263395000,263395000,12979000,14341000,10000000,9400000,22979000,23741000,45347000,46720000,10000000,10000000,12368000,12979000,0,0,12979000,14341000,10000000,9400000,22979000,23741000,10000010,23845100,10000000,10000000,10,13845100
157,324674000,326105000,10000000,10000000,15624000,17055000,263395000,263395000,17055000,17055000,18600000,18600000,35655000,35655000,61279000,62710000,10000000,10000000,15624000,17055000,0,0,17055000,17055000,18600000,18600000,35655000,35655000,10000010,16767080,10000000,10000000,10,6767080
187,296386000,296589000,10000000,10000000,1844000,2047000,263395000,263395000,2047000,2047000,19100000,19100000,21147000,21147000,32991000,33194000,10000000,10000000,1844000,2047000,0,0,2047000,2047000,19100000,19100000,21147000,21147000,10000010,22492080,10000000,10000000,10,12492080
217,284452000,293733000,10000000,10000000,538000,9819000,263395000,263395000,9819000,9819000,700000,700000,10519000,10519000,21057000,30338000,10000000,10000000,538000,9819000,0,0,9819000,9819000,700000,700000,10519000,10519000,10000010,10000000,10000000,10000000,10,0
247,289610000,557309000,10000000,10000000,915000,1200000,263395000,526790000,1200000,2119000,14100000,17200000,15300000,19319000,26215000,30519000,10000000,10000000,915000,1200000,0,0,1200000,2119000,14100000,17200000,15300000,19319000,10000010,24806080,10000000,10000000,10,14806080
277,284603000,284750000,10000000,10000000,11208000,11355000,263395000,263395000,0,0,0,0,0,0,21208000,21355000,10000000,10000000,11208000,11355000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
307,317233000,849206000,10000000,10000000,12983000,14341000,263395000,790185000,13955000,14780000,16900000,19900000,30855000,34680000,53838000,59021000,10000000,10000000,12983000,14341000,0,0,13955000,14780000,16900000,19900000,30855000,34680000,10000010,24723130,10000000,10000000,10,14723130
337,274499000,274794000,10000000,10000000,1104000,1399000,263395000,263395000,0,0,0,0,0,0,11104000,11399000,10000000,10000000,1104000,1399000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
367,290054000,818303000,10000000,10000000,16659000,18118000,263395000,790185000,0,0,0,0,0,0,26659000,28118000,10000000,10000000,16659000,18118000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
397,306370000,833699000,10000000,10000000,10718000,11257000,263395000,790185000,11257000,11257000,11000000,11000000,22257000,22257000,42975000,43514000,10000000,10000000,10718000,11257000,0,0,11257000,11257000,11000000,11000000,22257000,22257000,10000010,21850060,10000000,10000000,10,11850060
427,293345000,2426395000,10000000,10000000,0,10718000,263395000,2370555000,1050000,2322000,18900000,32800000,19950000,35122000,29950000,55840000,10000000,10000000,0,10718000,0,0,1050000,2322000,18900000,32800000,19950000,35122000,10000010,13911050,10000000,10000000,10,3911050
